"Ticker","Company","Sector","Industry","Market Cap","P/E","Dividend Yield","EPS growth past 5 years","Sales growth past 5 years","Shares Outstanding","Insider Ownership","Insider Transactions","Institutional Ownership","Institutional Transactions","Float Short","Operating Margin","Performance (Week)","Performance (Month)","Performance (Quarter)","Performance (Half Year)","Performance (Year)","Performance (YTD)","Beta","Volatility (Month)","20-Day Simple Moving Average","50-Day Simple Moving Average","200-Day Simple Moving Average","50-Day High","50-Day Low","52-Week High","52-Week Low","Relative Strength Index (14)","Analyst Recom","Price","Change","Volume","Target Price"
"UNL","United States 12 Month Natural Gas Fund, LP","Financial","Exchange Traded Fund",,,,,,,,,,,,,7.20%,-4.11%,22.93%,69.80%,73.68%,90.38%,,2.82%,4.14%,2.99%,36.38%,-7.07%,15.42%,-7.07%,99.59%,56.38,,14.45,3.14%,19337,
"UNM","Unum Group","Financial","Insurance - Life",5099.78,6.26,4.91%,2.20%,4.10%,204.65,0.30%,-2.34%,84.80%,-3.35%,1.71%,8.80%,-5.16%,-9.44%,-9.71%,-21.05%,5.48%,6.58%,1.63,2.95%,-6.00%,-6.72%,-11.33%,-15.50%,4.96%,-23.55%,17.66%,35.24,3.00,24.45,-4.12%,3018378,29.10
"UNOV","Innovator S&P 500 Ultra Buffer ETF - November","Financial","Exchange Traded Fund",,,,,,,,,,,,,-0.70%,-0.24%,-0.05%,0.93%,7.19%,3.39%,,0.29%,-0.52%,-0.22%,1.03%,-0.95%,0.17%,-0.95%,4.28%,40.33,,29.25,-0.65%,9891,
"UNP","Union Pacific Corporation","Industrials","Railroads",153472.79,25.65,1.78%,7.50%,-2.20%,648.70,0.10%,-0.16%,79.60%,-1.63%,1.30%,42.00%,-0.19%,0.17%,8.29%,6.70%,15.71%,15.16%,1.18,1.43%,-0.63%,6.58%,8.78%,-3.22%,22.55%,-3.22%,24.15%,54.18,2.10,239.79,-2.76%,2566677,254.04
"UNTY","Unity Bancorp, Inc.","Financial","Banks - Regional",274.55,8.29,1.36%,16.50%,13.60%,10.37,3.20%,-8.76%,47.60%,-0.38%,0.32%,88.30%,-2.04%,5.97%,13.57%,9.12%,43.91%,50.71%,1.32,4.14%,-0.96%,5.13%,15.16%,-8.51%,18.61%,-8.51%,65.62%,52.20,2.00,26.45,-0.19%,4548,31.50
"UNVR","Univar Solutions Inc.","Basic Materials","Chemicals",4673.32,17.10,,17.80%,-1.60%,170.90,0.20%,-11.13%,99.85%,2.23%,2.08%,5.00%,-5.13%,5.68%,11.95%,-0.37%,47.49%,41.98%,1.90,2.56%,-4.30%,3.39%,11.36%,-9.34%,25.19%,-9.34%,51.80%,44.32,2.30,26.99,-4.09%,616577,32.50
"UOCT","Innovator S&P 500 Ultra Buffer ETF - October","Financial","Exchange Traded Fund",,,,,,,,,,,,,-0.52%,-0.11%,1.65%,2.69%,5.95%,4.95%,,0.29%,-0.41%,0.46%,2.21%,-0.81%,1.95%,-0.81%,6.47%,45.59,,28.28,-0.42%,697,
"UONE","Urban One, Inc.","Communication Services","Broadcasting",42.91,16.06,,,,8.22,0.12%,,18.43%,,,,-7.45%,-54.33%,-29.55%,-28.98%,-3.87%,23.99%,,8.37%,-25.46%,-33.79%,-30.57%,-57.21%,0.19%,-78.39%,28.89%,30.65,,5.22,-0.76%,174718,
"UONEK","Urban One, Inc.","Communication Services","Broadcasting",187.54,2.98,,34.90%,-3.50%,51.19,2.70%,0.00%,32.70%,4.50%,0.87%,28.50%,-8.49%,-51.41%,-46.84%,-28.12%,153.68%,194.87%,1.06,7.53%,-27.35%,-42.21%,-21.34%,-54.55%,0.58%,-54.55%,205.31%,19.99,,3.45,-3.09%,40200,
"UP","Wheels Up Experience Inc.","Industrials","Airports & Air Services",1251.73,,,,,29.97,29.40%,0.40%,36.10%,311.97%,,,-1.00%,-28.03%,-30.47%,-50.65%,-50.10%,-50.55%,,7.38%,-21.68%,-27.91%,-44.50%,-39.14%,9.56%,-67.13%,9.56%,30.24,1.80,4.93,1.23%,1733989,11.42
"UPC","Universe Pharmaceuticals INC","Healthcare","Biotechnology",49.83,4.09,,,,16.17,67.46%,0.00%,1.60%,,0.58%,,-1.72%,0.00%,-3.38%,-28.66%,,-51.79%,,3.76%,-1.91%,-2.83%,-21.66%,-14.24%,3.62%,-80.90%,3.62%,42.93,,2.29,0.44%,17182,
"UPH","UpHealth, Inc.","Healthcare","Health Information Services",448.85,,,,,117.63,50.50%,0.69%,6.60%,-10.21%,1.01%,-45.90%,-16.92%,52.54%,-46.43%,-73.21%,-73.29%,-75.34%,,10.90%,7.91%,6.27%,-60.19%,-33.09%,67.70%,-77.72%,67.70%,52.27,1.50,2.70,0.00%,707524,8.88
"UPLD","Upland Software, Inc.","Technology","Software - Application",613.37,,,-16.00%,33.10%,30.43,6.80%,-5.05%,81.90%,1.09%,4.56%,-10.30%,-7.59%,-36.76%,-47.00%,-50.70%,-55.05%,-55.96%,0.93,4.87%,-22.25%,-34.43%,-49.22%,-45.80%,-2.32%,-61.87%,-2.32%,16.11,1.60,20.21,-3.07%,279001,39.00
"UPRO","ProShares UltraPro S&P500","Financial","Exchange Traded Fund",,,0.05%,,,,,,,,,,-6.73%,3.11%,5.57%,29.79%,98.52%,79.64%,,2.27%,-4.57%,4.53%,21.62%,-8.98%,24.05%,-8.98%,104.45%,44.44,,138.07,-6.51%,8305152,
"UPS","United Parcel Service, Inc.","Industrials","Integrated Freight & Logistics",177578.34,28.00,1.99%,-22.00%,7.70%,870.00,,,70.20%,-0.07%,1.22%,11.60%,-1.05%,-3.26%,6.21%,-4.33%,20.41%,21.91%,1.10,1.80%,-2.58%,3.52%,6.33%,-6.78%,15.90%,-6.78%,32.66%,47.39,2.30,205.30,-1.52%,1940952,231.55
"UPST","Upstart Holdings, Inc.","Financial","Credit Services",18771.51,255.07,,,,79.39,0.60%,-91.80%,52.40%,-1.37%,4.68%,15.20%,-7.49%,-33.41%,-6.17%,41.28%,,413.89%,,8.05%,-23.64%,-31.74%,19.04%,-47.84%,10.80%,-47.84%,826.18%,32.02,1.70,209.41,0.87%,2185140,305.00
"UPV","ProShares Ultra FTSE Europe","Financial","Exchange Traded Fund",,,,,,,,,,,,,-10.74%,-9.33%,-11.89%,-8.70%,28.78%,19.79%,,0.24%,-10.42%,-7.53%,-4.17%,-12.72%,-0.56%,-13.60%,31.13%,24.50,,64.28,-5.07%,495,
"UPW","ProShares Ultra Utilities","Financial","Exchange Traded Fund",,,0.97%,,,,,,,,,,-0.33%,-0.04%,-3.68%,5.71%,9.11%,13.59%,,1.53%,-0.97%,2.12%,4.38%,-3.87%,11.00%,-7.81%,30.81%,48.51,,64.66,-3.28%,376,
"UPWK","Upwork Inc.","Industrials","Staffing & Employment Services",4963.02,,,,,127.92,1.40%,-19.95%,74.40%,7.46%,4.69%,-6.70%,-10.77%,-31.52%,-14.99%,-20.10%,9.55%,8.95%,,5.22%,-17.09%,-24.29%,-22.36%,-39.24%,0.03%,-41.68%,23.68%,26.70,1.70,37.61,-1.44%,1025207,65.75
"URA","Global X Uranium ETF","Financial","Exchange Traded Fund",,,0.66%,,,,,,,,,,-9.31%,-5.44%,30.68%,18.37%,116.56%,68.95%,,4.47%,-9.37%,-4.05%,17.62%,-18.04%,13.35%,-18.04%,120.80%,40.87,,25.90,-4.92%,1823246,
"URBN","Urban Outfitters, Inc.","Consumer Cyclical","Apparel Retail",3243.60,11.06,,-62.90%,0.00%,98.31,1.60%,-5.96%,74.90%,4.48%,12.49%,9.00%,-14.95%,3.24%,-7.79%,-18.67%,7.02%,24.41%,1.60,3.36%,-9.00%,-2.10%,-11.03%,-16.56%,11.48%,-24.35%,30.53%,40.66,2.60,31.85,-3.60%,1340412,43.40
"URE","ProShares Ultra Real Estate","Financial","Exchange Traded Fund",29180.24,,0.53%,,,197.21,,,,,,,-3.50%,-2.35%,2.89%,17.99%,63.56%,60.85%,1.33,1.73%,-3.23%,0.92%,13.54%,-5.32%,12.95%,-5.32%,77.63%,44.76,,99.97,-5.25%,6166,
"URG","Ur-Energy Inc.","Energy","Uranium",363.71,,,,-27.60%,197.21,2.94%,-9.30%,22.10%,-6.24%,,,-15.14%,-14.21%,29.75%,7.53%,190.74%,95.96%,1.50,8.07%,-14.88%,-12.90%,11.04%,-26.98%,3.29%,-26.98%,213.94%,38.47,2.00,1.57,-4.27%,2959107,1.26
"URGN","UroGen Pharma Ltd.","Healthcare","Biotechnology",282.62,,,-36.70%,,22.38,1.20%,-0.20%,78.00%,2.22%,8.53%,,-3.04%,-25.38%,-28.55%,-31.10%,-40.43%,-32.63%,1.16,8.04%,-24.39%,-26.34%,-30.64%,-38.25%,4.03%,-56.95%,4.03%,30.86,1.70,12.14,-4.86%,52831,39.80
"URI","United Rentals, Inc.","Industrials","Rental & Leasing Services",26406.57,21.91,,15.00%,8.00%,72.46,0.10%,-1.25%,94.40%,1.45%,2.83%,22.10%,-4.14%,4.22%,1.97%,8.47%,57.18%,56.19%,1.89,2.58%,-5.05%,-0.37%,8.91%,-12.71%,11.83%,-12.71%,66.63%,40.23,2.30,362.23,-3.12%,542944,401.13
"URNM","North Shore Global Uranium Mining ETF","Financial","Exchange Traded Fund",,,1.95%,,,,,,,,,,-9.65%,-4.76%,45.83%,28.46%,180.20%,98.55%,,4.92%,-9.29%,-4.09%,25.13%,-18.10%,14.34%,-18.10%,186.13%,42.06,,85.18,-4.94%,331848,
"UROY","Uranium Royalty Corp.","Energy","Uranium",358.74,,,,,78.33,20.66%,0.00%,13.57%,,0.59%,,-9.66%,-11.41%,83.94%,56.31%,436.43%,299.51%,,7.46%,-11.26%,-4.66%,39.61%,-23.03%,28.65%,-23.03%,441.69%,42.16,,4.58,-4.38%,531201,
"URTH","iShares, Inc. - iShares MSCI World ETF","Financial","Exchange Traded Fund",,,1.46%,,,,,,,,,,-3.10%,-0.48%,0.13%,5.10%,21.02%,17.43%,,0.67%,-2.50%,0.05%,4.36%,-3.47%,5.37%,-3.47%,21.83%,37.25,,132.00,-2.24%,94458,
"URTY","ProShares UltraPro Russell2000","Financial","Exchange Traded Fund",,,,,,,,,,,,,-14.50%,-1.54%,-5.66%,-6.98%,59.92%,31.29%,,4.53%,-15.86%,-7.68%,-5.60%,-24.28%,12.13%,-24.28%,68.91%,32.46,,103.34,-10.77%,1323783,
"USA","Liberty All-Star Equity Fund","Financial","Closed-End Fund - Equity",1806.21,7.50,10.10%,,,217.09,1.05%,0.09%,11.40%,,,,-1.30%,-0.95%,-2.12%,-0.72%,25.30%,20.58%,,1.71%,-2.52%,-4.16%,-0.81%,-12.05%,1.22%,-12.05%,27.02%,40.98,,8.32,-2.23%,896889,
"USAC","USA Compression Partners, LP","Energy","Oil & Gas Equipment & Services",1515.08,,13.65%,-15.90%,19.80%,97.08,48.67%,0.01%,22.60%,-3.12%,1.12%,21.50%,0.46%,-3.33%,1.85%,-0.32%,25.35%,13.09%,1.94,2.79%,-2.39%,-5.37%,-1.73%,-13.74%,4.98%,-13.74%,35.15%,41.27,3.00,15.38,-1.35%,138251,16.60
"USAI","Pacer American Energy Independence ETF","Financial","Exchange Traded Fund",,,5.15%,,,,,,,,,,-2.56%,-6.29%,3.02%,0.19%,28.36%,32.32%,,0.86%,-4.24%,-3.93%,2.34%,-10.50%,6.25%,-10.50%,35.56%,37.20,,24.08,-3.35%,850,
"USAK","USA Truck, Inc.","Industrials","Trucking",170.91,9.13,,-12.90%,1.60%,8.79,20.04%,0.00%,55.70%,2.96%,2.65%,4.60%,-13.41%,0.65%,29.55%,21.56%,109.40%,109.63%,2.05,5.57%,-12.14%,2.13%,15.91%,-20.54%,33.71%,-20.54%,125.54%,39.10,2.50,18.72,-1.32%,58931,27.50
"USAP","Universal Stainless & Alloy Products, Inc.","Basic Materials","Steel",77.96,,,5.90%,-0.10%,8.92,5.80%,0.00%,66.60%,-0.26%,0.16%,-7.30%,-3.18%,-8.87%,-23.22%,-20.65%,20.14%,14.04%,1.44,3.60%,-7.74%,-12.39%,-16.53%,-22.38%,-0.93%,-31.60%,30.23%,30.50,3.00,8.53,-0.93%,34249,
"USAS","Americas Gold and Silver Corporation","Basic Materials","Other Industrial Metals & Mining",113.15,,,,,133.09,5.22%,0.00%,26.73%,,,,-13.82%,-8.36%,-14.98%,-51.14%,-68.39%,-73.68%,,6.33%,-11.23%,-3.84%,-46.60%,-22.71%,25.77%,-75.43%,25.77%,40.73,2.00,0.85,-8.58%,794650,
"USAU","U.S. Gold Corp.","Basic Materials","Gold",72.80,,,34.90%,,7.08,0.20%,0.00%,11.80%,5.01%,0.09%,,-7.18%,-1.09%,5.82%,-18.37%,-4.03%,-39.58%,1.74,3.85%,-1.67%,-1.81%,-5.48%,-10.71%,6.95%,-42.53%,17.65%,44.44,2.00,10.00,-1.96%,18914,17.75
"USB","U.S. Bancorp","Financial","Banks - Regional",86830.17,11.55,3.20%,-0.70%,3.70%,1483.00,0.08%,0.00%,76.30%,0.17%,0.76%,97.50%,-1.96%,-4.61%,-1.37%,-5.40%,28.69%,23.42%,1.09,1.70%,-4.46%,-4.71%,0.01%,-8.74%,5.34%,-8.74%,35.39%,37.96,2.20,57.50,-3.91%,4654259,66.72
"USCI","United States Commodity Index Funds Trust - United States Commodity Index Fund","Financial","Exchange Traded Fund",,,,,,,,,,,,,-4.87%,-4.48%,2.58%,2.27%,33.58%,26.76%,,1.00%,-5.10%,-3.21%,3.88%,-8.08%,5.80%,-8.08%,34.97%,33.94,,41.41,-5.44%,40940,
"USD","ProShares Ultra Semiconductors","Financial","Exchange Traded Fund",,,0.04%,,,,,,,,,,-4.97%,33.79%,34.49%,64.58%,124.36%,99.67%,,4.89%,4.59%,24.63%,49.35%,-11.61%,60.10%,-11.61%,125.95%,59.29,,51.63,-5.72%,132469,
"USDP","USD Partners LP","Industrials","Railroads",159.78,6.42,8.13%,-23.70%,8.00%,27.23,50.49%,0.00%,33.40%,3.06%,0.34%,23.00%,-0.88%,-14.89%,-9.87%,-15.65%,48.95%,65.98%,1.28,4.19%,-5.03%,-10.16%,-9.44%,-18.79%,4.62%,-31.56%,73.09%,36.11,1.00,5.66,-1.74%,37979,11.00
"USDU","WisdomTree Bloomberg U.S. Dollar Bullish Fund","Financial","Exchange Traded Fund",,,0.68%,,,,,,,,,,0.96%,2.56%,3.37%,5.68%,2.33%,5.43%,,0.49%,1.44%,1.94%,3.40%,-0.34%,3.29%,-0.34%,6.11%,67.57,,26.40,-0.11%,7173,
"USEG","U.S. Energy Corp.","Energy","Oil & Gas E&P",17.04,,,51.30%,-25.70%,4.68,1.10%,62.66%,16.70%,36.32%,6.00%,-59.40%,-4.75%,-4.75%,-8.14%,-9.75%,-13.84%,-1.90%,0.98,3.78%,-5.25%,-11.28%,-14.63%,-35.30%,2.85%,-54.59%,5.86%,39.18,,3.61,-1.10%,57080,
"USEP","Innovator S&P 500 Ultra Buffer ETF - September","Financial","Exchange Traded Fund",,,,,,,,,,,,,-0.75%,-0.16%,0.66%,1.46%,6.52%,4.46%,,0.19%,-0.62%,0.38%,1.38%,-1.00%,2.48%,-1.00%,5.96%,42.21,,28.34,-0.68%,386,
"USER","UserTesting, Inc.","Technology","Software - Application",1403.76,,,,,141.94,33.08%,,45.29%,,,,-29.31%,,,,,-29.41%,,,-20.22%,-20.22%,-20.22%,-38.11%,-0.10%,-38.11%,-0.10%,,,9.89,-1.20%,499374,
"USFD","US Foods Holding Corp.","Consumer Defensive","Food Distribution",7511.52,196.31,,-28.30%,-0.20%,222.00,0.20%,-7.67%,97.60%,1.29%,6.80%,1.10%,-2.71%,-5.53%,-3.99%,-15.31%,3.13%,-0.99%,1.69,3.45%,-6.53%,-7.73%,-9.87%,-14.80%,1.96%,-21.66%,7.64%,38.20,2.10,32.98,-5.12%,1297220,43.45
"USFR","WisdomTree Floating Rate Treasury Fund","Financial","Exchange Traded Fund",,,0.04%,,,,,,,,,,0.00%,0.00%,0.04%,0.04%,0.06%,0.04%,,0.05%,0.03%,0.03%,0.02%,0.00%,0.08%,-0.04%,0.08%,53.85,,25.11,0.04%,201152,
"USHY","iShares Broad USD High Yield Corporate Bond ETF","Financial","Exchange Traded Fund",,,5.28%,,,,,,,,,,-1.29%,-1.77%,-2.64%,-1.72%,-0.37%,-1.77%,,0.30%,-1.60%,-1.89%,-1.94%,-3.04%,-0.34%,-3.04%,0.07%,21.91,,40.53,-0.73%,838099,
"USIG","iShares Broad USD Investment Grade Corporate Bond ETF","Financial","Exchange Traded Fund",,,2.60%,,,,,,,,,,0.10%,-0.58%,-1.72%,0.47%,-2.85%,-3.26%,,0.43%,-0.17%,-0.37%,-0.26%,-2.11%,1.20%,-3.42%,2.78%,49.41,,59.95,0.67%,580208,
"USIO","Usio, Inc.","Technology","Software - Infrastructure",174.16,,,-33.40%,17.50%,20.03,9.90%,-18.65%,34.40%,0.01%,0.52%,0.00%,25.20%,36.99%,40.85%,37.22%,400.00%,199.63%,1.74,7.27%,23.11%,29.14%,30.49%,-7.19%,46.79%,-7.19%,416.13%,75.77,1.80,8.00,-3.15%,295374,10.12
"USL","United States 12 Month Oil Fund, LP","Financial","Exchange Traded Fund",,,,,,,,,,,,,-9.95%,-11.97%,2.49%,8.83%,55.61%,48.46%,,2.19%,-10.82%,-9.63%,3.48%,-14.30%,1.12%,-14.30%,60.60%,31.32,,25.52,-10.92%,217268,
"USLM","United States Lime & Minerals, Inc.","Basic Materials","Building Materials",723.23,19.56,0.51%,16.80%,4.20%,5.66,0.70%,-15.26%,26.10%,-0.47%,0.60%,24.60%,-6.54%,5.55%,-15.48%,-8.98%,16.85%,11.11%,0.69,2.68%,-4.80%,1.58%,-7.73%,-8.84%,13.26%,-18.81%,22.85%,41.88,,126.66,-6.59%,4214,
"USM","United States Cellular Corporation","Communication Services","Telecom Services",2740.81,31.84,,-6.10%,0.00%,86.00,72.86%,-0.01%,27.90%,-5.42%,4.09%,4.10%,-2.72%,-1.35%,-4.00%,-18.60%,-4.48%,0.13%,0.56,2.76%,-3.71%,-2.86%,-10.23%,-8.73%,2.03%,-23.10%,7.71%,41.56,2.00,30.73,-2.35%,73948,41.40
"USMC","Principal U.S. Mega-Cap ETF","Financial","Exchange Traded Fund",,,1.43%,,,,,,,,,,-1.30%,0.67%,1.96%,10.37%,24.03%,19.68%,,0.51%,-0.98%,1.69%,7.52%,-1.84%,6.94%,-1.84%,24.58%,47.86,,42.69,-1.22%,8378,
"USMF","WisdomTree Trust - WisdomTree U.S. Multifactor Fund","Financial","Exchange Traded Fund",,,1.09%,,,,,,,,,,-1.54%,0.90%,-0.72%,2.81%,20.89%,15.19%,,0.47%,-1.51%,0.29%,2.79%,-2.68%,4.45%,-2.68%,21.16%,41.49,,40.48,-1.31%,3552,
"USMV","iShares MSCI USA Min Vol Factor ETF","Financial","Exchange Traded Fund",,,1.52%,,,,,,,,,,-1.23%,0.33%,-0.53%,6.16%,15.48%,13.51%,,0.67%,-1.06%,0.91%,4.70%,-2.07%,5.77%,-2.07%,18.92%,44.77,,77.05,-1.13%,2762674,
"USNA","USANA Health Sciences, Inc.","Consumer Defensive","Household & Personal Products",1933.50,15.19,,10.30%,4.30%,19.96,0.10%,-53.04%,57.40%,-2.22%,5.03%,15.60%,-2.56%,7.55%,1.84%,-5.94%,31.27%,29.00%,0.86,2.33%,-1.42%,2.48%,1.29%,-4.32%,16.78%,-7.78%,34.04%,47.23,3.00,99.46,-2.30%,73445,104.00
"USO","United States Oil Fund, LP","Financial","Exchange Traded Fund",,,,,,,,,,,,,-10.66%,-12.78%,3.07%,9.27%,58.21%,50.35%,,2.31%,-11.62%,-10.06%,3.52%,-15.44%,1.83%,-15.44%,63.58%,31.15,,49.63,-11.18%,18765587,
"USOI","Credit Suisse X-Links Crude Oil Shares Covered Call ETNs","Financial","Exchange Traded Fund",,,24.16%,,,,,,,,,,-11.82%,-12.30%,-4.03%,-1.11%,6.66%,4.60%,,1.93%,-11.76%,-10.93%,-4.99%,-14.30%,-4.40%,-14.30%,8.31%,26.78,,4.89,-10.37%,2569133,
"USPH","U.S. Physical Therapy, Inc.","Healthcare","Medical Care Facilities",1197.33,37.40,1.72%,8.30%,5.00%,12.91,0.90%,-8.77%,,-0.21%,5.31%,16.10%,-7.11%,-13.34%,-24.32%,-23.89%,-17.77%,-26.35%,1.36,3.93%,-13.08%,-16.70%,-21.93%,-26.34%,0.25%,-38.36%,0.25%,28.71,2.20,88.56,-3.81%,50440,132.25
"USRT","iShares Core U.S. REIT ETF","Financial","Exchange Traded Fund",,,2.52%,,,,,,,,,,-2.34%,0.88%,3.26%,10.73%,31.26%,30.90%,,1.24%,-1.40%,1.83%,8.56%,-3.21%,8.85%,-3.21%,36.92%,47.19,,63.37,-3.10%,159379,
"USSG","Xtrackers MSCI USA ESG Leaders Equity ETF","Financial","Exchange Traded Fund",,,1.30%,,,,,,,,,,-2.65%,0.56%,2.80%,11.37%,30.42%,26.17%,,0.76%,-2.17%,1.79%,8.68%,-3.57%,8.67%,-3.57%,31.25%,42.96,,43.01,-2.41%,791838,
"UST","ProShares Ultra 7-10 Year Treasury","Financial","Exchange Traded Fund",,,0.41%,,,,,,,,,,0.87%,0.31%,-3.39%,1.19%,-8.05%,-7.78%,,0.52%,0.72%,0.17%,-0.45%,-3.82%,2.57%,-8.63%,4.64%,53.49,,67.94,2.03%,4211,
"USTB","VictoryShares USAA Core Short-Term Bond ETF","Financial","Exchange Traded Fund",,,1.73%,,,,,,,,,,-0.02%,-0.09%,-0.65%,-0.61%,-0.65%,-0.44%,,0.14%,-0.04%,-0.19%,-0.44%,-0.75%,0.20%,-1.09%,0.20%,46.60,,51.58,0.15%,4055,
"USVM","VictoryShares USAA MSCI USA Small Cap Value Momentum ETF","Financial","Exchange Traded Fund",,,1.06%,,,,,,,,,,-4.95%,0.84%,-1.22%,1.52%,27.38%,20.59%,,0.92%,-5.04%,-1.66%,1.67%,-7.81%,5.47%,-7.81%,29.01%,34.25,,71.86,-4.27%,3426,
"USWS","U.S. Well Services, Inc.","Energy","Oil & Gas Midstream",97.56,,,,,90.07,6.50%,6.15%,21.60%,-1.43%,2.86%,-24.90%,8.28%,-24.69%,-32.04%,-56.06%,19.32%,26.20%,1.35,7.25%,-15.88%,-26.20%,-46.60%,-56.43%,12.27%,-84.48%,37.78%,35.66,3.00,1.83,-2.66%,462694,3.43
"USX","U.S. Xpress Enterprises, Inc.","Industrials","Trucking",414.15,18.05,,33.90%,2.50%,50.56,3.00%,-1.63%,55.60%,-0.35%,5.59%,2.10%,-6.14%,8.84%,-6.36%,-26.60%,7.00%,20.61%,2.14,3.92%,-2.02%,-3.47%,-13.65%,-12.23%,10.00%,-33.09%,27.51%,43.25,2.80,8.25,-4.62%,122185,10.00
"USXF","iShares ESG Advanced MSCI USA ETF","Financial","Exchange Traded Fund",,,,,,,,,,,,,-2.33%,1.39%,1.29%,9.51%,27.61%,23.22%,,0.87%,-1.63%,1.54%,7.33%,-3.33%,8.07%,-3.33%,28.63%,45.26,,38.58,-1.93%,42490,
"UTES","Virtus Reaves Utilities ETF","Financial","Exchange Traded Fund",,,2.00%,,,,,,,,,,-0.23%,1.20%,0.17%,6.14%,8.10%,10.63%,,0.63%,-0.09%,2.27%,4.82%,-1.73%,7.56%,-2.23%,18.53%,52.02,,44.48,-1.28%,3508,
"UTF","Cohen & Steers Infrastructure Fund, Inc","Financial","Closed-End Fund - Equity",2612.49,,6.67%,,,93.64,,,14.98%,,,,0.11%,-0.57%,-3.23%,-4.88%,7.93%,8.06%,,1.07%,-1.59%,-0.24%,-0.82%,-3.69%,4.89%,-6.84%,12.45%,43.59,,27.90,-0.46%,98466,
"UTG","Reaves Utility Income Fund","Financial","Closed-End Fund - Equity",1867.52,,6.80%,,,55.70,0.03%,-1.72%,10.17%,,,,0.48%,-0.62%,-5.81%,-3.87%,0.45%,2.26%,,0.95%,-0.65%,-0.04%,-1.93%,-5.12%,3.68%,-8.14%,9.93%,46.51,,33.53,-0.50%,161944,
"UTHR","United Therapeutics Corporation","Healthcare","Biotechnology",8785.45,19.63,,-1.90%,0.20%,44.90,0.20%,-40.89%,99.80%,1.25%,5.41%,27.10%,-4.43%,4.03%,-8.26%,4.16%,43.36%,27.57%,0.55,3.13%,-3.08%,-0.68%,2.23%,-6.75%,8.54%,-10.72%,49.61%,43.61,1.70,193.64,-3.27%,227942,235.33
"UTI","Universal Technical Institute, Inc.","Consumer Defensive","Education & Training Services",243.63,29.28,,17.50%,-3.70%,32.82,0.10%,0.00%,76.30%,-2.63%,1.20%,-2.60%,5.03%,19.71%,17.12%,34.55%,28.59%,26.01%,0.76,5.21%,9.32%,15.22%,27.60%,-10.84%,26.59%,-10.84%,52.43%,59.36,1.70,8.14,-2.51%,136712,11.00
"UTL","Unitil Corporation","Utilities","Utilities - Diversified",663.59,17.82,3.66%,2.60%,-0.40%,15.50,0.60%,0.00%,75.50%,3.30%,1.32%,17.00%,0.48%,-0.55%,-15.91%,-24.34%,1.39%,-6.26%,0.58,2.45%,-2.05%,-4.11%,-15.16%,-14.77%,1.69%,-30.04%,9.15%,41.26,2.70,41.50,-3.06%,51151,51.67
"UTMD","Utah Medical Products, Inc.","Healthcare","Medical Instruments & Supplies",427.17,30.70,0.95%,-0.80%,1.00%,3.65,0.30%,-45.80%,72.90%,0.08%,1.35%,37.60%,7.13%,20.79%,36.65%,40.39%,34.07%,42.74%,0.22,4.03%,11.57%,22.06%,33.68%,-10.11%,38.58%,-10.11%,48.54%,72.84,,120.33,-3.26%,17813,
"UTME","United Time Technology Co., Ltd.","Technology","Consumer Electronics",34.47,,,,,9.00,54.64%,0.00%,0.50%,15.38%,0.63%,-5.90%,-19.87%,-22.78%,-39.21%,-92.03%,,-90.18%,,8.11%,-21.78%,-26.32%,-79.15%,-39.78%,-1.23%,-96.43%,-1.23%,22.51,,3.83,-5.90%,46581,
"UTRN","Vesper U.S. Large Cap Short-Term Reversal Strategy ETF","Financial","Exchange Traded Fund",,,7.63%,,,,,,,,,,-1.85%,0.98%,-2.52%,7.27%,27.00%,22.20%,,0.63%,-1.65%,0.46%,6.06%,-2.86%,5.44%,-2.99%,27.62%,43.16,,36.05,-2.38%,5345,
"UTRS","Minerva Surgical, Inc.","Healthcare","Health Information Services",199.36,,,,,30.16,9.20%,210.12%,,,0.01%,,-24.11%,-26.56%,,,,-26.56%,,9.16%,-26.17%,-26.40%,-26.40%,-36.26%,7.83%,-36.26%,7.83%,,,6.61,-4.06%,80418,16.00
"UTSI","UTStarcom Holdings Corp.","Technology","Communication Equipment",44.47,,,2.10%,-27.00%,36.00,70.10%,0.00%,4.00%,2.87%,0.25%,-73.10%,-3.28%,-7.81%,-8.53%,-10.61%,10.28%,-14.49%,1.42,6.10%,-3.64%,-0.69%,-14.14%,-11.94%,11.32%,-53.54%,28.26%,47.23,,1.18,2.16%,25634,
"UTSL","Direxion Daily Utilities Bull 3X Shares","Financial","Exchange Traded Fund",,,1.28%,,,,,,,,,,-0.83%,-1.02%,-7.63%,7.37%,10.17%,17.56%,,3.39%,-1.91%,2.07%,5.16%,-6.23%,15.34%,-13.53%,50.19%,47.41,,32.07,-4.78%,126062,
"UTZ","Utz Brands, Inc.","Consumer Defensive","Packaged Foods",2186.38,,1.30%,,,76.50,12.70%,-4.70%,77.50%,2.29%,9.75%,,-7.13%,-0.84%,-19.49%,-33.46%,-22.53%,-30.33%,,3.39%,-4.93%,-6.30%,-29.44%,-17.70%,2.13%,-48.92%,2.13%,38.24,1.90,15.37,-3.27%,274473,21.44
