Ticker,Name,Sector,Asset Class,Market Value,Weight (%),Notional Value,Shares,Price,Location,Exchange
LXRX,LEXICON PHARMACEUTICALS INC,Health Care,Equity,3310131.55,0.01,3310131.55,1583795,2.09,United States,NASDAQ
ATOS,ATOSSA THERAPEUTICS INC,Health Care,Equity,3278342.54,0.01,3278342.54,2709374,1.21,United States,NASDAQ
GRPH,GRAPHITE BIO INC,Health Care,Equity,3243732.9,0.01,3243732.9,374565,8.66,United States,NASDAQ
NKTX,NKARTA INC,Health Care,Equity,3237458.16,0.01,3237458.16,325046,9.96,United States,NASDAQ
TALS,TALARIS THERAPEUTICS INC,Health Care,Equity,3228971.55,0.01,3228971.55,433419,7.45,United States,NASDAQ
AHT,ASHFORD HOSPITALITY TRUST REIT INC,Real Estate,Equity,3224106.1,0.01,3224106.1,394145,8.18,United States,New York Stock Exchange Inc.
IGMS,IGM BIOSCIENCES INC,Health Care,Equity,3208467.2,0.01,3208467.2,187520,17.11,United States,NASDAQ
ANNX,ANNEXON INC,Health Care,Equity,3197706.9,0.01,3197706.9,721830,4.43,United States,NASDAQ
AOMR,ANGEL OAK MORTGAGE INC,Financials,Equity,3201298.38,0.01,3201298.38,214277,14.94,United States,New York Stock Exchange Inc.
XBIT,XBIOTECH INC,Health Care,Equity,3189552.32,0.01,3189552.32,355184,8.98,United States,NASDAQ
ASLE,AERSALE CORP,Industrials,Equity,3188502.9,0.01,3188502.9,214714,14.85,United States,NASDAQ
TH,TARGET HOSPITALITY CORP,Consumer Discretionary,Equity,3164393.12,0.01,3164393.12,577444,5.48,United States,NASDAQ
EOSE,EOS ENERGY ENTERPRISES INC CLASS A,Industrials,Equity,3149664.92,0.01,3149664.92,1003078,3.14,United States,NASDAQ
LTRPA,LIBERTY TRIPADVISOR HOLDINGS INC S,Communication,Equity,3123923.4,0.01,3123923.4,1735513,1.8,United States,NASDAQ
SCWX,SECUREWORKS CLASS A CORP,Information Technology,Equity,3107030.8,0.01,3107030.8,234670,13.24,United States,NASDAQ
DRRX,DURECT CORP,Health Care,Equity,3089426.06,0.01,3089426.06,5235428,0.59,United States,NASDAQ
SIEN,SIENTRA INC,Health Care,Equity,3073360.29,0.01,3073360.29,1330459,2.31,United States,NASDAQ
NLS,NAUTILUS INC,Consumer Discretionary,Equity,3074633.94,0.01,3074633.94,708441,4.34,United States,New York Stock Exchange Inc.
FIXX,HOMOLOGY MEDICINES INC,Health Care,Equity,3071851.8,0.01,3071851.8,972105,3.16,United States,NASDAQ
TSHA,TAYSHA GENE THERAPIES INC,Health Care,Equity,3065172.25,0.01,3065172.25,515155,5.95,United States,NASDAQ
EMKR,EMCORE CORP,Information Technology,Equity,3069615.49,0.01,3069615.49,850309,3.61,United States,NASDAQ
NGMS,NEOGAMES S A SA,Consumer Discretionary,Equity,3061122.01,0.01,3061122.01,232079,13.19,Israel,NASDAQ
ASXC,ASENSUS SURGICAL INC,Health Care,Equity,3054463.34,0.01,3054463.34,5453425,0.56,United States,Nyse Mkt Llc
BEEM,BEAM GLOBAL,Industrials,Equity,3055921.36,0.01,3055921.36,203864,14.99,United States,NASDAQ
MG,MISTRAS GROUP INC,Industrials,Equity,3034739.45,0.01,3034739.45,463319,6.55,United States,New York Stock Exchange Inc.
PZN,PZENA INVESTMENT MANAGEMENT INC CL,Financials,Equity,3022661.88,0.01,3022661.88,372249,8.12,United States,New York Stock Exchange Inc.
ESCA,ESCALADE INC,Consumer Discretionary,Equity,2973769.68,0,2973769.68,231602,12.84,United States,NASDAQ
PKOH,PARK OHIO HOLDINGS CORP,Industrials,Equity,2967267.52,0,2967267.52,189239,15.68,United States,NASDAQ
KVHI,KVH INDUSTRIES INC,Information Technology,Equity,2971252.35,0,2971252.35,317781,9.35,United States,NASDAQ
CTSO,CYTOSORBENTS CORP,Health Care,Equity,2958714.78,0,2958714.78,921718,3.21,United States,NASDAQ
BH,BIGLARI HOLDINGS INCINARY CLASS B,Consumer Discretionary,Equity,2942291.87,0,2942291.87,18809,156.43,United States,New York Stock Exchange Inc.
OYST,OYSTER POINT PHARMA INC,Health Care,Equity,2941532.88,0,2941532.88,257127,11.44,United States,NASDAQ
NNBR,NN INC,Industrials,Equity,2921071.68,0,2921071.68,1014261,2.88,United States,NASDAQ
DAWN,DAY ONE BIOPHARMACEUTICALS INC,Health Care,Equity,2924506.84,0,2924506.84,254084,11.51,United States,NASDAQ
TYRA,TYRA BIOSCIENCES INC,Health Care,Equity,2919801.22,0,2919801.22,265678,10.99,United States,NASDAQ
TRHC,TABULA RASA HEALTHCARE INC,Health Care,Equity,2913030.4,0,2913030.4,520184,5.6,United States,NASDAQ
SPPI,SPECTRUM PHARMACEUTICALS INC,Health Care,Equity,2893667.91,0,2893667.91,3808460,0.76,United States,NASDAQ
REKR,REKOR SYSTEMS INC,Information Technology,Equity,2892705.2,0,2892705.2,751352,3.85,United States,NASDAQ
FLXS,FLEXSTEEL INDUSTRIES INC,Consumer Discretionary,Equity,2883532.08,0,2883532.08,155112,18.59,United States,NASDAQ
ESPR,ESPERION THERAPEUTICS INC,Health Care,Equity,2884891.98,0,2884891.98,608627,4.74,United States,NASDAQ
ABSI,ABSCI CORP,Health Care,Equity,2885146.22,0,2885146.22,319861,9.02,United States,NASDAQ
CASA,CASA SYSTEMS INC,Information Technology,Equity,2870054.88,0,2870054.88,686616,4.18,United States,NASDAQ
SESN,SESEN BIO INC,Health Care,Equity,2856182.22,0,2856182.22,4564779,0.63,United States,NASDAQ
FNA,PARAGON INC,Health Care,Equity,2843913.66,0,2843913.66,163162,17.43,United States,New York Stock Exchange Inc.
ITI,ITERIS INC,Information Technology,Equity,2842993.65,0,2842993.65,970305,2.93,United States,NASDAQ
HOWL,WEREWOLF THERAPEUTICS INC,Health Care,Equity,2835482.7,0,2835482.7,555977,5.1,United States,NASDAQ
VTYX,VENTYX BIOSCIENCES INC,Health Care,Equity,2832435.71,0,2832435.71,219739,12.89,United States,NASDAQ
EPZM,EPIZYME INC,Health Care,Equity,2825663.84,0,2825663.84,2077694,1.36,United States,NASDAQ
VIA,VIA RENEWABLES INC CLASS A,Utilities,Equity,2804345.44,0,2804345.44,291512,9.62,United States,NASDAQ
GBL,GAMCO INVESTORS INC CLASS A,Financials,Equity,2806861.98,0,2806861.98,135794,20.67,United States,New York Stock Exchange Inc.
ZYXI,ZYNEX INC,Health Care,Equity,2809980.18,0,2809980.18,541422,5.19,United States,NASDAQ
HLTH,CUE HEALTH INC,Health Care,Equity,2809255.23,0,2809255.23,358781,7.83,United States,NASDAQ
PPTA,PERPETUA RESOURCES CORP,Materials,Equity,2803308.52,0,2803308.52,620201,4.52,Canada,NASDAQ
NMTR,9 METERS BIOPHARMA INC,Health Care,Equity,2793658.51,0,2793658.51,5073844,0.55,United States,NASDAQ
PBFS,PIONEER BANCORP INC,Financials,Equity,2789709.47,0,2789709.47,270059,10.33,United States,NASDAQ
AVTE,AEROVATE THERAPEUTICS INC,Health Care,Equity,2790307.32,0,2790307.32,232332,12.01,United States,NASDAQ
STTK,SHATTUCK LABS INC,Health Care,Equity,2770263,0,2770263,615614,4.5,United States,NASDAQ
CRDA,CRAWFORD CLASS A,Financials,Equity,2763872.28,0,2763872.28,379132,7.29,United States,New York Stock Exchange Inc.
BMEA,BIOMEA FUSION INC,Health Care,Equity,2767768.96,0,2767768.96,421916,6.56,United States,NASDAQ
LOTZ,CARLOTZ INC CLASS A,Consumer Discretionary,Equity,2744262.57,0,2744262.57,1643271,1.67,United States,NASDAQ
AKYA,AKOYA BIOSCIENCES INC,Health Care,Equity,2744730.24,0,2744730.24,278936,9.84,United States,NASDAQ
USX,U S XPRESS ENTERPRISES INC CLASS A,Industrials,Equity,2736417.75,0,2736417.75,643863,4.25,United States,New York Stock Exchange Inc.
VHC,VIRNETX HOLDING CORP,Information Technology,Equity,2676437.75,0,2676437.75,1529393,1.75,United States,New York Stock Exchange Inc.
TKNO,ALPHA TEKNOVA INC,Health Care,Equity,2644380.8,0,2644380.8,160460,16.48,United States,NASDAQ
DS,DRIVE SHACK REIT INC,Consumer Discretionary,Equity,2625234.2,0,2625234.2,1959130,1.34,United States,New York Stock Exchange Inc.
AKUS,AKOUOS INC,Health Care,Equity,2622996.86,0,2622996.86,566522,4.63,United States,NASDAQ
CLPR,CLIPPER REALTY INC,Real Estate,Equity,2592129.06,0,2592129.06,282367,9.18,United States,New York Stock Exchange Inc.
TXMD,THERAPEUTICSMD INC,Health Care,Equity,2564231.91,0,2564231.91,8842179,0.29,United States,NASDAQ
OLMA,OLEMA PHARMACEUTICALS INC,Health Care,Equity,2552044.95,0,2552044.95,578695,4.41,United States,NASDAQ
ADVM,ADVERUM BIOTECHNOLOGIES INC,Health Care,Equity,2548655.58,0,2548655.58,1975702,1.29,United States,NASDAQ
PSTX,POSEIDA THERAPEUTICS INC,Health Care,Equity,2548907.13,0,2548907.13,665511,3.83,United States,NASDAQ
PASG,PASSAGE BIO INC,Health Care,Equity,2535761,0,2535761,859580,2.95,United States,NASDAQ
GTYH,GTY TECHNOLOGY HOLDINGS INC,Information Technology,Equity,2510044.32,0,2510044.32,747037,3.36,United States,NASDAQ
CDXC,CHROMADEX CORP,Health Care,Equity,2507267.07,0,2507267.07,1085397,2.31,United States,NASDAQ
RELY,REMITLY GLOBAL INC,Information Technology,Equity,2486984.61,0,2486984.61,272397,9.13,United States,NASDAQ
RXST,RXSIGHT INC,Health Care,Equity,2464745.65,0,2464745.65,191809,12.85,United States,NASDAQ
ADGI,ADAGIO THERAPEUTICS INC,Health Care,Equity,2460304.45,0,2460304.45,487189,5.05,United States,NASDAQ
HPK,HIGHPEAK ENERGY INC,Energy,Equity,2456120.85,0,2456120.85,115365,21.29,United States,NASDAQ
SFT,SHIFT TECHNOLOGIES INC CLASS A,Consumer Discretionary,Equity,2427368.97,0,2427368.97,1436313,1.69,United States,NASDAQ
FORA,FORIAN INC,Health Care,Equity,2427322.56,0,2427322.56,419952,5.78,United States,NASDAQ
PLM,POLYMET MINING CORP,Materials,Equity,2411895.15,0,2411895.15,668115,3.61,Canada,Nyse Mkt Llc
CDRE,CADRE HOLDINGS INC,Industrials,Equity,2406289.2,0,2406289.2,105539,22.8,United States,New York Stock Exchange Inc.
FTCI,FTC SOLAR INC,Industrials,Equity,2402896.96,0,2402896.96,441709,5.44,United States,NASDAQ
RENT,RENT THE RUNWAY INC CLASS A,Consumer Discretionary,Equity,2305592.52,0,2305592.52,445956,5.17,United States,NASDAQ
WLFC,WILLIS LEASE FINANCE CORP,Industrials,Equity,2301903.49,0,2301903.49,69607,33.07,United States,NASDAQ
EAR,EARGO INC,Health Care,Equity,2301361.08,0,2301361.08,650102,3.54,United States,NASDAQ
THRX,THESEUS PHARMACEUTICALS INC,Health Care,Equity,2294036.05,0,2294036.05,236255,9.71,United States,NASDAQ
SQZ,SQZ BIOTECHNOLOGIES COMPANY,Health Care,Equity,2291749.65,0,2291749.65,526839,4.35,United States,New York Stock Exchange Inc.
VRCA,VERRICA PHARMACEUTICALS INC,Health Care,Equity,2278037.08,0,2278037.08,289091,7.88,United States,NASDAQ
MPX,MARINE PRODUCTS CORP,Consumer Discretionary,Equity,2278738.8,0,2278738.8,190530,11.96,United States,New York Stock Exchange Inc.
EVI,EVI INDUSTRIES INC,Industrials,Equity,2249323.09,0,2249323.09,132391,16.99,United States,Nyse Mkt Llc
FBIO,FORTRESS BIOTECH INC,Health Care,Equity,2254765.76,0,2254765.76,1657916,1.36,United States,NASDAQ
VEL,VELOCITY FINANCIAL INC,Financials,Equity,2251091.04,0,2251091.04,200632,11.22,United States,New York Stock Exchange Inc.
FWRG,FIRST WATCH RESTAURANT GROUP INC,Consumer Discretionary,Equity,2238504.36,0,2238504.36,182586,12.26,United States,NASDAQ
PRLD,PRELUDE THERAPEUTICS INC,Health Care,Equity,2230126.4,0,2230126.4,250576,8.9,United States,NASDAQ
CURV,TORRID HOLDINGS INC,Consumer Discretionary,Equity,2213316.48,0,2213316.48,294324,7.52,United States,New York Stock Exchange Inc.
SURF,SURFACE ONCOLOGY INC,Health Care,Equity,2210533.68,0,2210533.68,800918,2.76,United States,NASDAQ
CRTX,CORTEXYME INC,Health Care,Equity,2196875,0,2196875,462500,4.75,United States,NASDAQ
TNXP,TONIX PHARMACEUTICALS HOLDING CORP,Health Care,Equity,2180468.35,0,2180468.35,9777885,0.22,United States,NASDAQ
DTC,SOLO BRANDS INC CLASS A,Consumer Discretionary,Equity,2175870.97,0,2175870.97,235739,9.23,United States,New York Stock Exchange Inc.
PAVM,PAVMED INC,Health Care,Equity,2143479.04,0,2143479.04,1674593,1.28,United States,NASDAQ
MTEM,MOLECULAR TEMPLATES INC,Health Care,Equity,2121895.44,0,2121895.44,855603,2.48,United States,NASDAQ
MILE,METROMILE INC,Financials,Equity,2113248.96,0,2113248.96,2201301,0.96,United States,NASDAQ
EEX,EMERALD HOLDING INC,Communication,Equity,2113915.05,0,2113915.05,612729,3.45,United States,New York Stock Exchange Inc.
INNV,INNOVAGE HOLDING CORP,Health Care,Equity,2108149.75,0,2108149.75,424175,4.97,United States,NASDAQ
STON,STONEMOR INC,Consumer Discretionary,Equity,2099444.88,0,2099444.88,744484,2.82,United States,New York Stock Exchange Inc.
IBEX,IBEX LTD,Information Technology,Equity,2094546.54,0,2094546.54,131073,15.98,United States,NASDAQ
ICAD,ICAD INC,Health Care,Equity,2088254.96,0,2088254.96,506858,4.12,United States,NASDAQ
MEC,MAYVILLE ENGINEERING COMPANY INC,Industrials,Equity,2091589.35,0,2091589.35,207705,10.07,United States,New York Stock Exchange Inc.
SEEL,SEELOS THERAPEUTICS INC,Health Care,Equity,2076107.13,0,2076107.13,2252476,0.92,United States,NASDAQ
VIRX,VIRACTA THERAPEUTICS INC,Health Care,Equity,2063866.2,0,2063866.2,838970,2.46,United States,NASDAQ
RAIN,RAIN THERAPEUTICS INC,Health Care,Equity,2058527.35,0,2058527.35,306785,6.71,United States,NASDAQ
ALPN,ALPINE IMMUNE SCIENCES INC,Health Care,Equity,2053708.4,0,2053708.4,268810,7.64,United States,NASDAQ
OB,OUTBRAIN INC,Communication,Equity,2048069.19,0,2048069.19,186019,11.01,United States,NASDAQ
PBYI,PUMA BIOTECHNOLOGY INC,Health Care,Equity,2032011.64,0,2032011.64,772628,2.63,United States,NASDAQ
DRIO,DARIOHEALTH CORP,Health Care,Equity,2015319.74,0,2015319.74,311969,6.46,United States,NASDAQ
OMIC,SINGULAR GENOMICS SYSTEMS INC,Health Care,Equity,2007676.8,0,2007676.8,278844,7.2,United States,NASDAQ
HBB,HAMILTON BEACH BRANDS HOLDING COMP,Consumer Discretionary,Equity,1997141.76,0,1997141.76,173363,11.52,United States,New York Stock Exchange Inc.
XGN,EXAGEN INC,Health Care,Equity,1965723.2,0,1965723.2,250730,7.84,United States,NASDAQ
CELC,CELCUITY INC,Health Care,Equity,1953943.47,0,1953943.47,221787,8.81,United States,NASDAQ
CRDF,CARDIFF ONCOLOGY INC,Health Care,Equity,1948721.16,0,1948721.16,862266,2.26,United States,NASDAQ
HQI,HIREQUEST INC,Industrials,Equity,1946859.2,0,1946859.2,117920,16.51,United States,NASDAQ
AMPE,AMPIO PHARMACEUTICALS INC,Health Care,Equity,1940407.78,0,1940407.78,4448436,0.44,United States,Nyse Mkt Llc
MGTA,MAGENTA THERAPEUTICS INC,Health Care,Equity,1931623.02,0,1931623.02,692338,2.79,United States,NASDAQ
GLSI,GREENWICH LIFESCIENCES INC,Health Care,Equity,1921863.3,0,1921863.3,93385,20.58,United States,NASDAQ
HMTV,HEMISPHERE MEDIA GROUP INC CLASS A,Communication,Equity,1906845.93,0,1906845.93,368829,5.17,United States,NASDAQ
KALA,KALA PHARMACEUTICALS INC,Health Care,Equity,1890932.55,0,1890932.55,1118895,1.69,United States,NASDAQ
INFI,INFINITY PHARMACEUTICALS INC,Health Care,Equity,1882026.96,0,1882026.96,2049915,0.92,United States,NASDAQ
UIHC,UNITED INSURANCE HOLDINGS CORP,Financials,Equity,1877330.52,0,1877330.52,534852,3.51,United States,NASDAQ
EVLO,EVELO BIOSCIENCES INC,Health Care,Equity,1875438.32,0,1875438.32,705052,2.66,United States,NASDAQ
ARDX,ARDELYX INC,Health Care,Equity,1863395.38,0,1863395.38,2011003,0.93,United States,NASDAQ
COCO,THE VITA COCO COMPANY INC,Consumer Staples,Equity,1867345.65,0,1867345.65,218403,8.55,United States,NASDAQ
AQB,AQUABOUNTY TECHNOLOGIES INC,Health Care,Equity,1847044.72,0,1847044.72,1215161,1.52,United States,NASDAQ
AGLE,AEGLEA BIOTHERAPEUTICS INC,Health Care,Equity,1840045.54,0,1840045.54,924646,1.99,United States,NASDAQ
BCAB,BIOATLA INC,Health Care,Equity,1843489.48,0,1843489.48,355886,5.18,United States,NASDAQ
QTNT,QUOTIENT LTD,Health Care,Equity,1834078.19,0,1834078.19,1815919,1.01,United States,NASDAQ
FLNT,FLUENT INC,Communication,Equity,1828189.94,0,1828189.94,1027073,1.78,United States,NASDAQ
RVP,RETRACTABLE TECHNOLOGIES INC,Health Care,Equity,1821180.32,0,1821180.32,402916,4.52,United States,Nyse Mkt Llc
MIRM,MIRUM PHARMACEUTICALS INC,Health Care,Equity,1815037.5,0,1815037.5,83450,21.75,United States,NASDAQ
EBET,ESPORTS TECHNOLOGIES INC,Consumer Discretionary,Equity,1818720.4,0,1818720.4,255080,7.13,United States,NASDAQ
WVE,WAVE LIFE SCIENCES LTD,Health Care,Equity,1812499.52,0,1812499.52,871394,2.08,United States,NASDAQ
TCRR,TCR2 THERAPEUTICS INC,Health Care,Equity,1799958.38,0,1799958.38,711446,2.53,United States,NASDAQ
CURI,CURIOSITYSTREAM CLASS A,Communication,Equity,1800479.33,0,1800479.33,602167,2.99,United States,NASDAQ
SMED,SHARPS COMPLIANCE CORP,Health Care,Equity,1795030.2,0,1795030.2,332413,5.4,United States,NASDAQ
ATNX,ATHENEX INC,Health Care,Equity,1789249.63,0,1789249.63,2003639,0.89,United States,NASDAQ
NBEV,NEWAGE INC,Consumer Staples,Equity,1774123.29,0,1774123.29,3081145,0.58,United States,NASDAQ
OCX,ONCOCYTE CORP,Health Care,Equity,1776602.19,0,1776602.19,1377211,1.29,United States,NASDAQ
IBIO,IBIO INC,Health Care,Equity,1766140.34,0,1766140.34,4989097,0.35,United States,Nyse Mkt Llc
KRT,KARAT PACKAGING INC,Industrials,Equity,1770191.47,0,1770191.47,106063,16.69,United States,NASDAQ
XL,XL FLEET CORP CLASS A,Consumer Discretionary,Equity,1765233.08,0,1765233.08,798748,2.21,United States,New York Stock Exchange Inc.
WLLAW,WHITING PETROLEUM EQUITY WARRANTS,Energy,Equity,1760255,0,5430374.94,92645,19,United States,Non-Nms Quotation Service (Nnqs)
BCEL,ATRECA INC CLASS A,Health Care,Equity,1748934.72,0,1748934.72,584928,2.99,United States,NASDAQ
NLTX,NEOLEUKIN THERAPEUTICS INC,Health Care,Equity,1736248.2,0,1736248.2,815140,2.13,United States,NASDAQ
MBII,MARRONE BIO INNOVATIONS INC,Materials,Equity,1737939.35,0,1737939.35,2318489,0.75,United States,NASDAQ
STIM,NEURONETICS INC,Health Care,Equity,1739616.72,0,1739616.72,583764,2.98,United States,NASDAQ
SKYT,SKYWATER TECHNOLOGY INC,Information Technology,Equity,1741060.9,0,1741060.9,184630,9.43,United States,NASDAQ
TAST,CARROLS RESTAURANT GROUP INC,Consumer Discretionary,Equity,1731933.96,0,1731933.96,776652,2.23,United States,NASDAQ
AURA,AURA BIOSCIENCES INC,Health Care,Equity,1719536.52,0,1719536.52,89466,19.22,United States,NASDAQ
ELYM,ELIEM THERAPEUTICS INC,Health Care,Equity,1716306.24,0,1716306.24,162529,10.56,United States,NASDAQ
LSEA,LANDSEA HOMES CORP,Consumer Discretionary,Equity,1711140.28,0,1711140.28,246562,6.94,United States,NASDAQ
RGS,REGIS CORP,Consumer Discretionary,Equity,1702605.08,0,1702605.08,905641,1.88,United States,New York Stock Exchange Inc.
HARP,HARPOON THERAPEUTICS INC,Health Care,Equity,1702397.4,0,1702397.4,433180,3.93,United States,NASDAQ
DSP,VIANT TECHNOLOGY INC CLASS A,Information Technology,Equity,1694445.04,0,1694445.04,264344,6.41,United States,NASDAQ
TRDA,ENTRADA THERAPEUTICS INC,Health Care,Equity,1688020.18,0,1688020.18,199294,8.47,United States,NASDAQ
SBTX,SILVERBACK THERAPEUTICS INC,Health Care,Equity,1657128,0,1657128,470775,3.52,United States,NASDAQ
RLYB,RALLYBIO CORP,Health Care,Equity,1652523.36,0,1652523.36,165916,9.96,United States,NASDAQ
OMGA,OMEGA THERAPEUTICS INC,Health Care,Equity,1650604.56,0,1650604.56,170517,9.68,United States,NASDAQ
DNAY,CODEX DNA INC,Health Care,Equity,1644122.8,0,1644122.8,178709,9.2,United States,NASDAQ
CDAK,CODIAK BIOSCIENCES,Health Care,Equity,1638717.52,0,1638717.52,363352,4.51,United States,NASDAQ
AWH,ASPIRA WOMENS HEALTH INC,Health Care,Equity,1630709.61,0,1630709.61,1682358,0.97,United States,NASDAQ
REPX,RILEY EXPLORATION PERMIAN INC,Energy,Equity,1632356.62,0,1632356.62,54667,29.86,United States,Nyse Mkt Llc
CNVY,CONVEY HEALTH SOLUTIONS HOLDINGS I,Health Care,Equity,1626213.04,0,1626213.04,310346,5.24,United States,New York Stock Exchange Inc.
TRVN,TREVENA INC,Health Care,Equity,1608346.2,0,1608346.2,3784344,0.42,United States,NASDAQ
VALU,VALUE LINE INC,Financials,Equity,1608578.79,0,1608578.79,26143,61.53,United States,NASDAQ
SRT,STARTEK INC,Information Technology,Equity,1599020.16,0,1599020.16,389056,4.11,United States,New York Stock Exchange Inc.
INZY,INOZYME PHARMA INC,Health Care,Equity,1591567.92,0,1591567.92,332964,4.78,United States,NASDAQ
RVI,RETAIL VALUE INC,Real Estate,Equity,1583563.64,0,1583563.64,476977,3.32,United States,New York Stock Exchange Inc.
ONCT,ONCTERNAL THERAPEUTICS INC,Health Care,Equity,1577147.88,0,1577147.88,1024122,1.54,United States,NASDAQ
FOA,FINANCE OF AMERICA COMPANIES INC C,Financials,Equity,1572295.9,0,1572295.9,542171,2.9,United States,New York Stock Exchange Inc.
AC,ASSOCIATED CAPITAL GROUP INC CLASS,Financials,Equity,1558350.36,0,1558350.36,38988,39.97,United States,New York Stock Exchange Inc.
SDIG,STRONGHOLD DIGITAL MINING INC CLAS,Information Technology,Equity,1555697.34,0,1555697.34,163071,9.54,United States,NASDAQ
SYRS,SYROS PHARMACEUTICALS INC,Health Care,Equity,1533844.7,0,1533844.7,1333778,1.15,United States,NASDAQ
VHI,VALHI INC,Materials,Equity,1507913.05,0,1507913.05,56455,26.71,United States,New York Stock Exchange Inc.
UAVS,AGEAGLE AERIAL SYS INC,Industrials,Equity,1498039.39,0,1498039.39,1544689,0.97,United States,Nyse Mkt Llc
BOLT,BOLT BIOTHERAPEUTICS INC,Health Care,Equity,1492652.88,0,1492652.88,525582,2.84,United States,NASDAQ
BDTX,BLACK DIAMOND THERAPEUTICS INC,Health Care,Equity,1466352.7,0,1466352.7,527465,2.78,United States,NASDAQ
SLDB,SOLID BIOSCIENCES INC,Health Care,Equity,1462618.74,0,1462618.74,1379829,1.06,United States,NASDAQ
CSSE,CHICKEN SOUP FOR THE SOUL ENTERTAI,Communication,Equity,1458279.81,0,1458279.81,162573,8.97,United States,NASDAQ
SMMT,SUMMIT THERAPEUTICS INC,Health Care,Equity,1451260.35,0,1451260.35,520165,2.79,United States,NASDAQ
TIG,TREAN INSURANCE GROUP INC,Financials,Equity,1428336.15,0,1428336.15,426369,3.35,United States,NASDAQ
FTHM,FATHOM HOLDINGS INC,Real Estate,Equity,1423554.94,0,1423554.94,131567,10.82,United States,NASDAQ
ATER,ATERIAN INC,Consumer Discretionary,Equity,1408584.06,0,1408584.06,601959,2.34,United States,NASDAQ
