"Ticker","Company","Sector","Industry","Market Cap","P/E","Dividend Yield","EPS growth past 5 years","Sales growth past 5 years","Shares Outstanding","Insider Ownership","Insider Transactions","Institutional Ownership","Institutional Transactions","Float Short","Operating Margin","Performance (Week)","Performance (Month)","Performance (Quarter)","Performance (Half Year)","Performance (Year)","Performance (YTD)","Beta","Volatility (Month)","20-Day Simple Moving Average","50-Day Simple Moving Average","200-Day Simple Moving Average","50-Day High","50-Day Low","52-Week High","52-Week Low","Relative Strength Index (14)","Analyst Recom","Price","Change","Volume","Target Price"
"SHQAU","Shelter Acquisition Corporation I","Financial","Shell Companies",,,,,,,,,,,0.12%,,0.20%,0.30%,0.20%,,,0.30%,,0.26%,0.12%,0.44%,0.41%,-0.89%,2.56%,-0.89%,2.56%,51.91,,10.02,-0.20%,9825,
"SHQAW","Shelter Acquisition Corporation I","Financial","Shell Companies",,,,,,,,,,,,,1.71%,7.16%,,,,22.49%,,9.07%,-2.03%,8.10%,8.52%,-13.03%,24.58%,-13.03%,24.58%,50.89,,0.60,-13.03%,200,
"SHV","iShares Short Treasury Bond ETF","Financial","Exchange Traded Fund",,,0.05%,,,,,,,,,,-0.02%,-0.03%,-0.04%,-0.08%,-0.09%,-0.09%,,0.01%,-0.02%,-0.02%,-0.05%,-0.05%,-0.01%,-0.10%,0.27%,41.65,,110.43,-0.02%,2468659,
"SHW","The Sherwin-Williams Company","Basic Materials","Specialty Chemicals",85613.22,44.87,0.67%,14.70%,10.10%,261.60,0.20%,-29.51%,79.40%,0.56%,1.54%,12.30%,-1.54%,3.80%,8.52%,14.78%,33.83%,33.90%,1.08,1.68%,1.21%,7.22%,16.96%,-3.65%,20.59%,-3.65%,50.42%,60.38,2.20,328.02,0.16%,904056,331.77
"SHY","iShares 1-3 Year Treasury Bond ETF","Financial","Exchange Traded Fund",,,0.46%,,,,,,,,,,-0.17%,-0.23%,-0.61%,-0.78%,-0.85%,-0.85%,,0.08%,-0.20%,-0.36%,-0.61%,-0.68%,0.00%,-0.89%,0.00%,33.02,,85.65,-0.02%,1613406,
"SHYD","VanEck Vectors Short High Yield Muni ETF","Financial","Exchange Traded Fund",,,2.92%,,,,,,,,,,0.00%,0.20%,-1.73%,-0.99%,2.04%,0.81%,,0.21%,0.10%,-0.18%,-0.83%,-1.61%,0.64%,-2.57%,2.12%,49.10,,25.00,0.04%,60609,
"SHYF","The Shyft Group, Inc.","Industrials","Farm & Heavy Construction Machinery",1820.39,32.94,0.19%,32.60%,4.20%,35.35,2.20%,-13.43%,85.40%,3.74%,3.12%,8.60%,-5.29%,27.97%,23.39%,27.53%,101.57%,81.04%,1.54,4.62%,6.74%,19.82%,30.60%,-5.72%,48.80%,-5.72%,106.76%,62.93,1.70,51.38,0.33%,84274,54.67
"SHYG","iShares 0-5 Year High Yield Corporate Bond ETF","Financial","Exchange Traded Fund",,,4.98%,,,,,,,,,,-0.46%,-0.90%,-1.27%,-1.55%,0.31%,-0.64%,,0.20%,-0.59%,-0.84%,-1.17%,-1.55%,0.04%,-2.10%,0.47%,31.88,,45.15,-0.04%,881317,
"SHYL","Xtrackers Short Duration High Yield Bond ETF","Financial","Exchange Traded Fund",,,5.78%,,,,,,,,,,-0.55%,-0.96%,-1.20%,-1.46%,0.84%,-0.60%,,0.16%,-0.68%,-0.87%,-1.14%,-1.52%,-0.02%,-1.95%,0.84%,28.38,,47.22,-0.06%,11067,
"SI","Silvergate Capital Corporation","Financial","Banks - Regional",5140.76,79.18,,,,26.52,0.80%,-76.17%,84.00%,8.00%,8.95%,98.80%,7.55%,33.90%,96.17%,81.34%,499.16%,188.01%,,10.45%,8.18%,33.85%,66.85%,-10.55%,114.49%,-10.55%,587.50%,59.61,1.90,214.02,6.41%,600547,182.75
"SIBN","SI-BONE, Inc.","Healthcare","Medical Devices",715.15,,,-3.10%,12.30%,33.34,2.40%,-28.34%,,2.11%,3.99%,-54.50%,-6.65%,-1.77%,-8.72%,-32.00%,-7.44%,-29.63%,,5.01%,-6.42%,-6.41%,-24.84%,-15.84%,3.59%,-43.46%,9.24%,40.86,1.70,21.04,1.11%,372175,36.00
"SID","Companhia Siderurgica Nacional","Basic Materials","Steel",5336.27,2.08,9.02%,38.30%,14.50%,1380.12,54.50%,0.00%,3.00%,-1.88%,1.41%,44.10%,7.89%,-6.61%,-40.84%,-52.27%,-2.38%,-31.09%,1.81,3.84%,3.12%,-12.44%,-42.03%,-36.24%,15.17%,-60.31%,15.17%,46.80,1.50,4.10,1.49%,2567137,7.65
"SIEB","Siebert Financial Corp.","Financial","Capital Markets",91.33,16.76,,22.50%,40.30%,31.13,65.31%,0.00%,2.20%,-31.07%,1.48%,10.70%,-7.81%,-4.22%,-18.73%,-25.69%,-20.05%,-29.76%,-0.63,6.37%,-7.17%,-9.16%,-26.91%,-21.33%,5.36%,-84.05%,5.36%,39.46,,2.95,1.72%,33573,
"SIEN","Sientra, Inc.","Healthcare","Medical Devices",259.60,,,7.30%,13.30%,58.01,2.60%,-5.52%,96.10%,3.44%,19.13%,-61.60%,-11.69%,-24.35%,-30.91%,-37.87%,-7.01%,12.60%,2.02,7.65%,-18.28%,-21.22%,-35.44%,-28.66%,6.57%,-52.08%,15.26%,32.64,1.20,4.38,2.10%,240442,11.33
"SIF","SIFCO Industries, Inc.","Industrials","Aerospace & Defense",47.92,6.96,,34.60%,0.80%,5.78,58.08%,0.00%,18.60%,-5.03%,0.12%,6.60%,8.55%,-0.31%,-0.62%,-29.64%,113.33%,-4.76%,1.64,3.74%,3.49%,-3.57%,-21.33%,-21.18%,9.77%,-49.23%,120.99%,52.95,,8.00,4.71%,5699,
"SIFY","Sify Technologies Limited","Communication Services","Telecom Services",646.24,32.04,,22.20%,10.10%,180.46,27.10%,0.00%,2.00%,3.87%,,9.80%,-7.18%,1.40%,0.56%,12.07%,235.19%,185.04%,1.41,5.31%,0.12%,3.69%,4.91%,-9.50%,17.15%,-38.54%,241.51%,50.19,2.00,3.62,1.69%,169046,7.00
"SIG","Signet Jewelers Limited","Consumer Cyclical","Luxury Goods",5645.61,10.21,0.69%,-16.60%,-4.40%,52.70,2.10%,-7.61%,96.00%,-0.50%,8.11%,10.40%,1.44%,20.12%,38.43%,67.82%,235.96%,284.38%,2.58,4.09%,3.15%,14.74%,47.37%,-6.34%,37.87%,-6.34%,320.63%,58.64,3.00,104.82,-0.78%,558054,107.50
"SIGA","SIGA Technologies, Inc.","Healthcare","Biotechnology",635.36,42.24,,24.30%,72.50%,74.84,2.90%,0.00%,37.20%,4.99%,3.14%,39.00%,7.26%,23.71%,39.47%,23.19%,22.85%,22.01%,0.46,4.33%,14.02%,20.42%,30.54%,-9.67%,36.04%,-9.67%,56.71%,74.08,,8.87,-3.38%,337042,
"SIGI","Selective Insurance Group, Inc.","Financial","Insurance - Property & Casualty",4959.59,11.59,1.37%,7.50%,6.40%,60.23,1.00%,-9.49%,82.40%,-1.12%,1.15%,16.40%,3.51%,1.57%,-1.46%,8.28%,25.92%,22.01%,0.82,3.21%,2.83%,4.30%,5.73%,-10.65%,10.00%,-10.65%,32.49%,59.65,2.70,81.72,-0.46%,123795,86.80
"SIGIP","Selective Insurance Group, Inc.","Financial","Insurance - Property & Casualty",,,4.60%,,,,,,,,0.01%,,-0.20%,-1.88%,-4.80%,-0.68%,,-3.25%,,0.59%,-1.14%,-2.12%,-1.49%,-4.91%,0.77%,-5.23%,7.57%,36.01,,25.00,0.41%,25156,86.80
"SII","Sprott Inc.","Financial","Asset Management",1516.92,31.74,2.18%,21.50%,-0.70%,24.86,18.12%,0.00%,25.98%,,2.81%,28.50%,-0.39%,13.74%,35.47%,-1.48%,55.07%,58.23%,1.21,2.63%,4.79%,14.19%,15.45%,-2.20%,28.74%,-4.22%,63.65%,72.38,,45.87,0.39%,39033,
"SIJ","ProShares UltraShort Industrials","Financial","Exchange Traded Fund",,,,,,,,,,,,,2.41%,-0.21%,-0.03%,-7.84%,-36.62%,-32.35%,,0.46%,0.89%,-3.51%,-9.28%,-12.29%,4.69%,-39.48%,4.69%,49.38,,13.60,-0.01%,3917,
"SIL","Global X Silver Miners ETF","Financial","Exchange Traded Fund",7261.49,,2.26%,,,144.90,,,,,,,-7.30%,-4.56%,-0.47%,-20.60%,-2.31%,-15.61%,0.53,2.27%,-3.81%,0.37%,-7.63%,-8.51%,12.54%,-25.02%,12.54%,41.79,,38.50,-0.05%,257880,
"SILC","Silicom Ltd.","Technology","Communication Equipment",309.83,38.53,,-18.50%,5.40%,6.79,43.00%,0.00%,56.30%,0.51%,0.45%,8.10%,-2.45%,9.05%,1.62%,9.56%,19.12%,6.52%,0.67,3.98%,-1.31%,4.47%,1.35%,-8.09%,23.76%,-24.78%,23.76%,51.13,2.00,44.58,-0.27%,8683,57.00
"SILJ","ETFMG Prime Junior Silver Miners ETF","Financial","Exchange Traded Fund",,,1.42%,,,,,,,,,,-6.77%,-3.54%,4.62%,-23.80%,-0.30%,-18.15%,,2.91%,-2.99%,2.40%,-8.60%,-8.44%,17.00%,-29.14%,17.00%,45.04,,13.35,0.30%,503587,
"SILK","Silk Road Medical, Inc","Healthcare","Medical Devices",1600.59,,,,,34.74,2.40%,-19.24%,,3.22%,6.53%,-52.40%,-4.50%,-24.70%,-15.48%,-6.38%,-22.74%,-27.53%,,5.13%,-15.69%,-17.95%,-13.28%,-27.80%,6.44%,-32.38%,6.44%,28.50,2.00,45.64,2.10%,250247,62.33
"SILV","SilverCrest Metals Inc.","Basic Materials","Other Industrial Metals & Mining",1259.67,,,-9.46%,,144.46,3.51%,0.00%,50.47%,,2.53%,,-2.79%,0.35%,15.96%,-10.84%,2.71%,-22.00%,,4.04%,-3.85%,7.67%,3.18%,-10.47%,32.12%,-32.30%,32.12%,49.80,,8.72,0.58%,284314,
"SILX","ETFMG Prime 2x Daily Junior Silver Miners ETF","Financial","Exchange Traded Fund",,,,,,,,,,,,,-13.12%,-7.34%,4.32%,,,-41.32%,,3.94%,-6.44%,2.94%,-7.47%,-17.01%,31.41%,-43.59%,31.41%,43.98,,5.74,0.68%,1182,
"SIM","Grupo Simec, S.A.B. de C.V.","Basic Materials","Steel",3898.72,1.23,,12.41%,,165.90,,,0.18%,,0.02%,,-2.08%,4.40%,-6.82%,55.12%,210.85%,83.60%,,2.90%,-2.74%,-1.13%,19.13%,-12.96%,6.67%,-25.94%,157.28%,47.53,,23.50,0.43%,2264,
"SIMO","Silicon Motion Technology Corporation","Technology","Semiconductors",2444.74,17.69,1.97%,5.70%,8.30%,34.93,7.40%,0.00%,84.80%,6.97%,3.16%,21.70%,3.69%,1.20%,-1.88%,9.35%,78.63%,47.73%,1.02,2.99%,1.40%,1.26%,5.93%,-6.37%,7.67%,-13.12%,88.17%,55.19,2.20,71.13,1.08%,102316,95.60
"SIMS","SPDR S&P Kensho Intelligent Structures ETF","Financial","Exchange Traded Fund",,,0.86%,,,,,,,,,,-3.02%,3.12%,3.50%,0.57%,20.59%,12.90%,,1.23%,-1.93%,2.79%,2.97%,-4.61%,10.82%,-4.61%,23.13%,47.35,,47.54,-0.29%,4843,
"SINO","Sino-Global Shipping America, Ltd.","Industrials","Integrated Freight & Logistics",58.34,,,7.00%,-6.80%,15.67,10.30%,0.00%,4.10%,113.01%,5.55%,,-13.16%,20.77%,18.28%,-1.44%,45.34%,66.50%,0.30,10.58%,-2.58%,16.30%,-15.84%,-18.82%,64.11%,-72.07%,84.41%,50.68,,3.43,1.48%,128186,
"SINT","Sintx Technologies, Inc.","Healthcare","Medical Devices",22.95,,,,-50.20%,24.70,4.09%,0.00%,7.80%,22.36%,3.04%,,-9.80%,-28.83%,-33.99%,-40.07%,-49.95%,-41.97%,2.01,6.83%,-17.28%,-24.62%,-42.17%,-33.99%,9.30%,-73.52%,9.30%,31.06,2.00,0.91,8.31%,1850064,3.00
"SINV","ETFMG Prime 2x Daily Inverse Junior Silver Miners ETF","Financial","Exchange Traded Fund",,,,,,,,,,,,,10.87%,-2.57%,-19.01%,,,22.24%,,1.90%,1.24%,-11.29%,-10.00%,-30.86%,12.91%,-30.86%,25.86%,47.49,,12.51,-3.27%,576,
"SIOX","Sio Gene Therapies Inc.","Healthcare","Biotechnology",119.80,,,44.00%,,72.86,27.10%,0.00%,27.10%,-9.87%,2.32%,,-2.38%,-16.75%,-18.81%,-26.79%,-27.75%,-41.01%,1.53,5.13%,-12.60%,-20.87%,-30.20%,-38.23%,10.07%,-60.48%,10.07%,32.57,1.40,1.64,2.50%,319752,7.80
"SIRI","Sirius XM Holdings Inc.","Communication Services","Broadcasting",25358.47,77.63,0.97%,-19.70%,12.00%,4044.00,3.80%,-0.96%,13.20%,-6.97%,23.99%,11.10%,-6.33%,2.99%,0.16%,0.00%,-5.19%,-2.51%,1.00,2.43%,-2.34%,0.37%,-0.34%,-7.45%,4.72%,-23.71%,8.00%,45.44,2.20,6.21,0.32%,12639919,7.48
"SISI","Shineco, Inc.","Healthcare","Drug Manufacturers - Specialty & Generic",83.76,,,-26.60%,-38.80%,8.92,22.90%,0.00%,1.90%,-26.78%,3.54%,,7.56%,-10.40%,14.51%,-30.24%,196.22%,207.36%,1.63,8.74%,-7.15%,-13.48%,16.94%,-36.08%,27.24%,-51.59%,218.31%,42.40,,9.39,3.19%,21464,
"SITC","SITE Centers Corp.","Real Estate","REIT - Retail",3595.45,83.00,2.85%,15.50%,-14.80%,211.05,14.80%,-7.43%,89.50%,-2.97%,5.01%,27.30%,2.06%,1.69%,8.57%,13.24%,51.26%,66.50%,1.68,2.85%,1.37%,2.91%,11.88%,-4.32%,10.89%,-4.32%,75.80%,54.20,2.60,16.85,-0.30%,747661,17.89
"SITE","SiteOne Landscape Supply, Inc.","Industrials","Industrial Distribution",11291.26,51.83,,56.40%,13.30%,44.65,1.00%,-26.81%,,-1.06%,6.07%,9.00%,1.61%,11.49%,29.07%,47.42%,85.78%,58.67%,1.20,2.77%,3.09%,13.38%,33.86%,-3.19%,31.53%,-3.19%,92.40%,70.76,2.40,251.70,1.33%,179255,241.12
"SITM","SiTime Corporation","Technology","Semiconductors",5663.68,444.95,,,,19.15,6.20%,-14.99%,65.30%,0.11%,3.02%,8.00%,8.30%,22.89%,47.02%,204.37%,268.59%,166.74%,,7.86%,12.00%,25.38%,93.11%,-0.98%,57.64%,-0.98%,293.83%,61.99,1.70,298.56,6.63%,540135,327.67
"SIVB","SVB Financial Group","Financial","Banks - Regional",44478.83,22.60,,28.10%,16.50%,57.72,0.10%,-32.66%,93.30%,6.47%,1.28%,95.70%,-0.65%,-0.65%,32.04%,26.64%,104.64%,90.92%,1.90,2.45%,0.21%,6.69%,26.16%,-2.98%,28.94%,-2.98%,119.18%,56.40,2.30,740.45,0.43%,228605,808.81
"SIVR","Aberdeen Standard Physical Silver Shares ETF","Financial","Exchange Traded Fund",,,,,,,,,,,,,-6.09%,-2.62%,-0.26%,-15.72%,0.93%,-11.27%,,1.39%,-3.47%,-0.08%,-7.10%,-7.32%,9.81%,-21.99%,9.81%,40.76,,22.67,-0.70%,487864,
"SIX","Six Flags Entertainment Corporation","Consumer Cyclical","Leisure",3587.10,83.14,,-38.80%,-22.40%,85.92,0.60%,138.04%,89.60%,1.18%,6.24%,21.00%,-3.92%,-13.44%,-3.68%,-10.92%,21.70%,17.27%,2.39,4.58%,-4.75%,-7.19%,-8.49%,-14.93%,1.42%,-22.72%,30.69%,42.03,2.00,39.99,-0.20%,995914,52.60
"SIXA","6 Meridian Mega Cap Equity ETF","Financial","Exchange Traded Fund",,,1.59%,,,,,,,,,,0.29%,1.12%,0.43%,6.13%,24.10%,19.95%,,0.71%,0.55%,2.36%,6.25%,-2.26%,6.07%,-4.65%,24.01%,58.44,,35.83,-0.24%,433,
"SIXH","6 Meridian Hedged Equity-Index Option Strategy ETF","Financial","Exchange Traded Fund",,,1.61%,,,,,,,,,,-0.33%,-0.40%,-1.98%,2.10%,14.85%,14.32%,,0.57%,0.07%,0.39%,2.83%,-2.53%,3.04%,-3.09%,15.00%,50.64,,30.43,-0.10%,1782,
"SIXL","6 Meridian Low Beta Equity Strategy ETF","Financial","Exchange Traded Fund",,,0.54%,,,,,,,,,,-0.52%,1.30%,2.17%,3.79%,25.62%,16.01%,,0.21%,0.45%,2.31%,3.87%,-4.76%,6.29%,-4.76%,22.43%,59.50,,35.08,0.00%,0,
"SIXS","6 Meridian Small Cap Equity ETF","Financial","Exchange Traded Fund",,,0.67%,,,,,,,,,,-0.16%,4.74%,9.78%,7.16%,51.19%,39.79%,,0.30%,1.08%,4.83%,9.59%,-0.95%,12.64%,-0.95%,48.74%,60.10,,52.07,-0.52%,13,
"SIZE","iShares MSCI USA Size Factor ETF","Financial","Exchange Traded Fund",,,1.20%,,,,,,,,,,-1.04%,0.87%,2.91%,7.29%,26.55%,23.02%,,0.58%,-0.23%,2.29%,6.77%,-1.89%,7.53%,-1.89%,28.55%,53.50,,136.76,0.27%,6094,
"SJ","Scienjoy Holding Corporation","Communication Services","Broadcasting",188.79,4.28,,,,30.58,92.61%,0.00%,1.00%,8.93%,3.61%,15.70%,-10.66%,18.06%,33.41%,-28.14%,-41.84%,-31.29%,,11.69%,-1.14%,25.19%,-11.87%,-14.27%,84.69%,-67.84%,84.69%,54.92,,5.95,-1.49%,90814,
"SJB","ProShares Short High Yield","Financial","Exchange Traded Fund",,,,,,,,,,,,,0.57%,0.42%,0.00%,-2.41%,-6.96%,-4.77%,,0.27%,0.64%,0.52%,-1.52%,-0.39%,1.54%,-7.15%,1.54%,60.92,,17.78,-0.08%,128982,
"SJI","South Jersey Industries, Inc.","Utilities","Utilities - Diversified",2755.87,29.17,4.91%,1.10%,9.90%,112.45,0.20%,-3.33%,97.50%,-2.56%,6.18%,16.60%,-0.16%,9.56%,2.58%,-6.24%,-1.28%,14.39%,0.92,2.50%,4.91%,8.08%,-0.18%,-1.20%,18.80%,-15.70%,20.36%,63.97,2.10,24.65,0.28%,474470,28.30
"SJM","The J. M. Smucker Company","Consumer Defensive","Packaged Foods",14513.31,18.60,2.99%,6.20%,0.50%,108.00,0.20%,-10.54%,87.60%,-3.45%,8.27%,16.20%,3.52%,6.09%,6.76%,-0.17%,12.32%,14.45%,0.33,1.85%,4.89%,7.23%,4.15%,-1.77%,11.09%,-5.94%,19.70%,63.95,3.20,132.30,-1.00%,1066549,125.43
"SJNK","SPDR Bloomberg Barclays Short Term High Yield Bond ETF","Financial","Exchange Traded Fund",,,4.73%,,,,,,,,,,-0.51%,-0.95%,-1.13%,-1.17%,1.69%,0.48%,,0.18%,-0.63%,-0.84%,-0.93%,-1.46%,0.07%,-1.81%,1.88%,30.16,,27.08,0.00%,4933375,
"SJR","Shaw Communications Inc.","Communication Services","Telecom Services",14582.29,18.94,3.29%,14.50%,4.00%,500.25,13.20%,0.00%,61.00%,0.08%,0.19%,23.00%,-0.34%,3.81%,-0.07%,-2.96%,64.69%,66.00%,0.68,1.16%,0.29%,0.34%,5.53%,-2.41%,5.18%,-4.14%,70.87%,51.01,2.70,29.15,0.28%,137258,23.20
"SJT","San Juan Basin Royalty Trust","Energy","Oil & Gas E&P",352.36,20.52,6.49%,-15.30%,-14.60%,46.61,1.00%,0.00%,10.10%,-27.65%,0.11%,,1.34%,6.49%,84.15%,35.55%,86.88%,182.77%,0.86,4.49%,7.13%,25.61%,49.64%,-3.21%,66.30%,-3.21%,198.42%,70.64,,7.55,0.67%,371053,
"SJW","SJW Group","Utilities","Utilities - Regulated Water",2053.63,36.60,1.97%,3.00%,13.10%,29.82,0.50%,0.00%,80.70%,4.24%,1.09%,18.70%,-1.67%,-0.10%,0.73%,7.00%,2.68%,-0.58%,0.44,2.16%,-2.14%,0.66%,4.11%,-6.42%,8.05%,-6.42%,18.88%,44.28,2.70,68.96,-1.99%,102301,74.43
"SKF","ProShares UltraShort Financials","Financial","Exchange Traded Fund",,,,,,,,,,,,,-1.41%,2.44%,-9.08%,-15.65%,-50.27%,-46.77%,,1.71%,-0.47%,-4.84%,-18.03%,-17.06%,3.57%,-52.59%,3.57%,44.28,,8.41,-0.71%,28935,
"SKIL","Skillsoft Corp.","Consumer Defensive","Education & Training Services",1585.07,,,,,133.06,0.20%,7.11%,42.70%,16.05%,11.32%,,-2.75%,-4.07%,31.19%,19.23%,19.82%,16.23%,,2.47%,-2.05%,0.31%,16.10%,-6.60%,18.29%,-6.60%,40.54%,46.33,2.10,12.03,1.09%,180103,14.40
"SKIN","The Beauty Health Company","Consumer Defensive","Household & Personal Products",4087.80,,,,,132.31,5.80%,0.00%,86.80%,65.61%,,-14.90%,2.11%,4.88%,19.27%,98.40%,163.75%,152.79%,,5.49%,2.94%,6.03%,55.20%,-5.25%,20.03%,-5.25%,194.44%,55.92,1.70,28.59,0.70%,1185186,32.00
"SKLZ","Skillz Inc.","Communication Services","Electronic Gaming & Multimedia",4110.14,4.80,,,,395.05,4.80%,-3.94%,50.90%,-9.71%,22.43%,-66.00%,-10.02%,-11.80%,-6.41%,-43.48%,-24.63%,-51.05%,,7.69%,-14.43%,-6.61%,-41.74%,-25.44%,22.84%,-78.85%,22.84%,39.87,2.00,9.79,1.87%,7127402,16.57
"SKM","SK Telecom Co.,Ltd","Communication Services","Telecom Services",18722.43,1.88,3.23%,-0.50%,1.70%,128.09,26.60%,0.00%,9.10%,-0.56%,1.68%,6.80%,-1.76%,4.60%,11.64%,-2.76%,30.82%,25.37%,0.89,1.29%,2.35%,4.75%,5.42%,-2.26%,12.17%,-8.63%,33.38%,61.65,,30.69,-0.20%,87969,42.10
"SKOR","FlexShares Credit-Scored US Corporate Bond Index Fund","Financial","Exchange Traded Fund",,,1.91%,,,,,,,,,,-0.54%,-0.94%,-2.07%,-1.82%,-2.84%,-3.44%,,0.17%,-0.78%,-1.23%,-1.71%,-2.35%,0.05%,-3.91%,0.05%,32.05,,52.99,0.05%,12707,
"SKT","Tanger Factory Outlet Centers, Inc.","Real Estate","REIT - Retail",2273.99,,3.42%,-16.80%,-2.40%,103.27,0.30%,-8.15%,82.00%,0.33%,19.41%,10.70%,2.60%,24.14%,31.48%,18.82%,112.76%,114.26%,1.88,4.21%,6.43%,17.08%,22.53%,-5.20%,32.79%,-5.20%,126.06%,64.86,3.70,21.34,-0.51%,343669,19.07
"SKX","Skechers U.S.A., Inc.","Consumer Cyclical","Footwear & Accessories",7454.03,19.62,,-18.70%,7.90%,155.84,1.47%,-5.10%,93.80%,0.46%,2.17%,9.40%,0.38%,3.58%,-4.63%,0.17%,38.58%,32.92%,1.50,3.37%,1.17%,5.77%,3.62%,-5.98%,16.94%,-14.50%,44.93%,55.02,1.90,47.77,1.08%,1128012,61.42
"SKY","Skyline Champion Corporation","Consumer Cyclical","Residential Construction",4569.89,30.87,,46.20%,46.30%,56.81,1.50%,-24.35%,99.40%,-0.04%,2.16%,10.70%,1.28%,26.86%,28.81%,55.83%,149.60%,160.08%,2.13,3.46%,9.55%,20.64%,47.76%,-2.73%,39.03%,-2.73%,175.21%,77.66,2.50,80.47,-0.10%,236416,82.00
"SKYAU","Skydeck Acquisition Corp.","Financial","Shell Companies",,,,,,,,,9.00%,,,,-0.30%,0.20%,-1.58%,,,0.91%,,0.22%,0.11%,0.35%,0.10%,-1.48%,1.73%,-1.68%,1.73%,52.32,,9.97,0.00%,0,
"SKYT","SkyWater Technology, Inc.","Technology","Semiconductors",780.29,,,,,39.06,78.89%,0.00%,20.40%,-5.70%,20.81%,-22.20%,-9.71%,-38.23%,-31.72%,-22.78%,,10.65%,,9.08%,-20.96%,-27.04%,-23.43%,-45.32%,12.04%,-46.66%,37.75%,34.68,2.20,19.63,3.81%,240647,24.25
"SKYU","ProShares Ultra Cloud Computing","Financial","Exchange Traded Fund",,,,,,,,,,,,,-11.63%,-8.11%,6.63%,15.12%,,20.49%,,1.63%,-8.16%,-2.82%,9.86%,-14.11%,13.85%,-14.11%,45.08%,42.45,,49.40,4.02%,2539,
"SKYW","SkyWest, Inc.","Industrials","Airlines",2313.23,37.01,,-15.70%,-7.20%,50.38,0.10%,-20.52%,87.80%,-0.40%,2.30%,8.50%,-3.81%,-5.41%,-5.95%,-10.75%,3.56%,9.72%,1.86,3.92%,-4.57%,-7.76%,-8.22%,-16.63%,5.14%,-27.68%,21.68%,39.45,1.90,44.23,-0.72%,118335,61.60
"SKYY","First Trust Cloud Computing ETF","Financial","Exchange Traded Fund",,,0.18%,,,,,,,,,,-5.85%,-2.40%,2.68%,13.29%,28.16%,16.95%,,1.90%,-4.11%,-1.03%,5.90%,-7.37%,7.71%,-7.37%,29.23%,41.88,,111.14,1.74%,483724,
"SLAB","Silicon Laboratories Inc.","Technology","Semiconductors",7912.78,,,-16.30%,6.60%,43.38,2.00%,-6.02%,98.29%,-5.77%,11.00%,-2.80%,-4.06%,27.71%,24.66%,45.55%,71.90%,55.31%,1.16,4.15%,-0.72%,19.06%,31.06%,-6.26%,46.44%,-6.26%,75.47%,60.86,2.50,197.77,-0.12%,352662,194.90
"SLAC","Social Leverage Acquisition Corp I","Financial","Shell Companies",420.91,,,,,27.17,,,60.10%,18.10%,,,0.00%,-0.41%,1.25%,0.31%,,0.00%,,0.36%,-0.14%,0.02%,0.13%,-1.71%,1.04%,-5.16%,1.46%,48.37,,9.75,0.10%,120553,
"SLAMU","Slam Corp.","Financial","Shell Companies",,,,,,,,,36.72%,,,,-0.37%,-0.25%,0.88%,-0.44%,,-5.75%,,0.32%,-0.39%,-0.10%,-0.77%,-0.94%,0.98%,-8.70%,1.81%,46.26,,9.91,0.06%,238,
"SLB","Schlumberger Limited","Energy","Oil & Gas Equipment & Services",46710.44,26.87,1.59%,-46.10%,-7.80%,1402.00,0.12%,0.00%,78.00%,-1.46%,1.99%,11.10%,-2.03%,-8.32%,11.66%,0.22%,41.30%,43.88%,2.30,3.07%,-3.66%,-1.17%,4.92%,-10.23%,17.91%,-14.81%,51.15%,44.54,1.90,31.41,0.74%,9460274,39.66
"SLCA","U.S. Silica Holdings, Inc.","Energy","Oil & Gas Equipment & Services",772.52,,,-59.60%,5.60%,74.52,0.90%,-5.23%,79.90%,3.16%,8.42%,4.80%,-1.50%,-8.43%,15.69%,-20.19%,97.21%,40.74%,3.26,5.98%,-5.97%,2.08%,-8.42%,-14.53%,36.75%,-35.76%,130.57%,46.15,2.80,9.88,-1.89%,434419,12.25
"SLCR","Silver Crest Acquisition Corporation","Financial","Shell Companies",426.06,,,,,43.12,,,79.50%,16.58%,0.44%,,-0.10%,-0.10%,1.20%,2.06%,,1.75%,,0.28%,-0.11%,0.28%,1.35%,-0.60%,1.44%,-8.26%,3.40%,51.11,,9.89,0.00%,1573,
"SLCRU","Silver Crest Acquisition Corporation","Financial","Shell Companies",,,,,,,,,23.94%,,0.00%,,-0.97%,0.20%,0.64%,2.51%,,-0.78%,,0.27%,-0.20%,0.58%,1.17%,-0.97%,2.20%,-2.57%,5.36%,50.22,,10.22,-0.10%,100,
"SLDB","Solid Biosciences Inc.","Healthcare","Drug Manufacturers - Specialty & Generic",229.52,,,-53.40%,,112.31,12.73%,0.00%,70.90%,-3.68%,8.33%,,-2.38%,3.02%,-22.93%,-46.75%,-33.44%,-72.96%,0.88,7.32%,-3.73%,-10.96%,-49.43%,-40.06%,12.64%,-82.30%,12.64%,44.62,2.60,2.05,4.06%,2161469,9.58
"SLF","Sun Life Financial Inc.","Financial","Insurance - Diversified",32261.89,11.41,3.18%,2.90%,13.60%,586.00,0.05%,288.66%,54.40%,3.54%,0.89%,21.00%,-1.84%,-4.15%,7.33%,2.58%,20.31%,23.97%,1.03,1.15%,-2.67%,0.67%,4.93%,-4.86%,12.80%,-4.86%,29.67%,38.00,1.50,55.03,-0.16%,532384,45.65
