"Ticker","Company","Sector","Industry","Market Cap","P/E","Dividend Yield","EPS growth past 5 years","Sales growth past 5 years","Shares Outstanding","Insider Ownership","Insider Transactions","Institutional Ownership","Institutional Transactions","Float Short","Gross Margin","Operating Margin","Performance (Week)","Performance (Month)","Performance (Quarter)","Performance (Half Year)","Performance (Year)","Performance (YTD)","Beta","Volatility (Month)","20-Day Simple Moving Average","50-Day Simple Moving Average","200-Day Simple Moving Average","50-Day High","50-Day Low","52-Week High","52-Week Low","Relative Strength Index (14)","Analyst Recom","Price","Change","Volume","Target Price"
"TOL","Toll Brothers, Inc.","Consumer Cyclical","Residential Construction",7890.57,12.66,1.04%,11.50%,11.20%,123.83,3.50%,-0.64%,88.70%,-1.09%,4.82%,22.20%,9.70%,4.05%,8.13%,10.38%,9.68%,39.88%,51.14%,1.55,2.44%,6.34%,9.44%,11.26%,0.58%,20.07%,-4.62%,59.39%,68.11,2.60,65.70,1.00%,701120,70.68
"TOLZ","ProShares DJ Brookfield Global Infrastructure ETF","Financial","Exchange Traded Fund",,,3.51%,,,,,,,,,,,-1.21%,-2.44%,-0.75%,0.00%,12.00%,12.95%,,0.65%,-1.78%,-0.60%,1.58%,-2.85%,2.77%,-4.99%,14.51%,38.95,,46.39,-0.16%,18050,
"TOMZ","TOMI Environmental Solutions, Inc.","Industrials","Pollution & Treatment Controls",19.03,,,17.60%,43.00%,16.81,23.50%,1.20%,3.60%,-3.97%,1.48%,62.40%,-34.70%,-2.38%,-3.15%,-22.40%,-50.80%,-71.92%,-73.09%,-5.70,6.98%,-6.09%,-17.12%,-56.07%,-50.20%,6.96%,-81.08%,6.96%,42.35,,1.23,-4.65%,156808,
"TOPS","Top Ships Inc.","Industrials","Marine Shipping",46.18,,,-52.96%,35.70%,39.83,0.25%,0.00%,0.70%,0.72%,1.00%,97.40%,-11.20%,-7.26%,-25.81%,0.00%,-24.84%,3.60%,-4.96%,-0.19,4.56%,-12.58%,-18.34%,-31.00%,-30.30%,-0.86%,-70.44%,6.48%,28.47,3.00,1.15,-1.71%,880737,
"TOST","Toast, Inc.","Technology","Software - Infrastructure",21858.60,,,,,239.36,0.70%,21.37%,17.70%,17.02%,30.19%,19.90%,,-10.88%,-15.42%,,,,-31.05%,,7.67%,-20.13%,-19.71%,-19.71%,-38.37%,-6.70%,-38.37%,-6.70%,30.90,,43.10,-8.30%,3696244,63.22
"TOTL","SPDR DoubleLine Total Return Tactical ETF","Financial","Exchange Traded Fund",,,2.75%,,,,,,,,,,,-0.10%,-0.48%,-1.79%,-1.43%,-3.43%,-3.33%,,0.21%,-0.32%,-0.82%,-1.47%,-1.91%,0.15%,-3.82%,0.15%,38.69,,47.64,0.00%,275603,
"TOUR","Tuniu Corporation","Consumer Cyclical","Travel Services",141.55,,,9.70%,-43.30%,123.64,1.68%,0.00%,33.50%,158.60%,1.00%,43.80%,,-4.65%,-15.17%,-18.00%,-46.75%,-40.58%,-30.11%,2.33,4.87%,-7.48%,-14.91%,-48.20%,-32.04%,0.00%,-76.70%,0.00%,37.56,3.00,1.23,-6.82%,3445295,
"TOWN","TowneBank","Financial","Banks - Regional",2418.93,10.61,2.43%,10.50%,16.70%,72.51,5.00%,,51.60%,-0.28%,0.53%,,92.80%,-0.24%,3.84%,8.42%,1.04%,50.16%,40.37%,1.06,1.94%,2.16%,5.39%,7.34%,-0.96%,18.01%,-0.96%,56.73%,59.77,2.70,32.96,0.73%,168815,35.17
"TPAY","Ecofin Digital Payments Infrastructure Fund","Financial","Exchange Traded Fund",,,0.22%,,,,,,,,,,,-3.05%,-11.62%,-10.47%,-6.09%,3.28%,-7.55%,,1.13%,-6.05%,-7.97%,-9.76%,-12.27%,-1.81%,-15.33%,3.58%,29.72,,41.31,-1.83%,1484,
"TPB","Turning Point Brands, Inc.","Consumer Defensive","Tobacco",715.12,14.65,0.58%,27.30%,15.50%,18.90,3.30%,-56.93%,85.30%,-1.03%,5.12%,49.20%,19.70%,-7.90%,-18.28%,-21.31%,-13.06%,-1.04%,-14.41%,0.40,4.28%,-6.83%,-14.59%,-19.67%,-23.92%,3.05%,-37.56%,3.05%,31.09,1.80,38.14,-0.78%,336466,57.75
"TPC","Tutor Perini Corporation","Industrials","Engineering & Construction",687.57,7.28,,18.40%,1.60%,51.07,2.40%,-31.43%,69.20%,0.45%,3.83%,9.80%,4.90%,-7.57%,4.59%,2.66%,-12.13%,-4.99%,7.41%,1.29,4.13%,-1.85%,2.81%,-8.28%,-11.23%,15.15%,-31.27%,15.15%,48.32,2.30,13.91,-2.18%,283466,19.00
"TPGY","TPG Pace Beneficial Finance Corp.","Financial","Shell Companies",470.15,,,,,44.48,,,54.80%,-1.83%,5.00%,,,-3.12%,0.67%,4.86%,-14.07%,,-59.14%,,4.36%,-4.03%,-2.34%,-26.54%,-16.24%,3.58%,-69.17%,8.30%,42.75,,10.57,-0.28%,373374,
"TPH","Tri Pointe Homes, Inc.","Consumer Cyclical","Residential Construction",2882.65,7.15,,11.30%,6.30%,112.78,0.20%,-72.67%,99.48%,1.49%,3.70%,25.00%,14.80%,5.74%,10.12%,12.66%,13.39%,44.65%,52.70%,1.47,3.00%,6.81%,13.22%,17.69%,0.88%,25.55%,-0.04%,58.77%,68.91,2.30,26.34,1.19%,705808,31.71
"TPHD","Timothy Plan High Dividend Stock ETF","Financial","Exchange Traded Fund",,,2.04%,,,,,,,,,,,-0.07%,1.48%,2.12%,3.24%,23.96%,21.29%,,0.62%,0.42%,2.98%,5.36%,-1.39%,7.96%,-1.39%,25.36%,58.53,,31.43,-0.49%,8901,
"TPHS","Trinity Place Holdings Inc.","Real Estate","Real Estate - Diversified",60.38,,,21.20%,8.40%,32.69,1.90%,0.00%,55.10%,0.52%,0.35%,,,0.00%,-17.98%,-9.22%,1.08%,34.53%,49.60%,0.49,4.05%,-6.38%,-7.09%,-10.67%,-30.74%,1.08%,-38.49%,58.47%,38.89,,1.87,-1.58%,45712,
"TPIC","TPI Composites, Inc.","Industrials","Specialty Industrial Machinery",796.74,,,-58.80%,23.30%,37.05,2.00%,-11.73%,,1.11%,12.82%,2.30%,-0.60%,-11.26%,-38.79%,-43.79%,-55.40%,-46.01%,-59.85%,1.51,6.55%,-28.36%,-34.86%,-52.48%,-43.11%,-4.38%,-73.96%,-4.38%,26.35,2.30,21.19,-5.40%,1365831,33.33
"TPIF","Timothy Plan International ETF","Financial","Exchange Traded Fund",,,2.25%,,,,,,,,,,,0.03%,0.48%,-0.54%,0.38%,13.74%,8.53%,,0.48%,-0.01%,0.67%,1.31%,-2.82%,4.98%,-3.65%,13.74%,51.92,,29.31,0.09%,6129,
"TPL","Texas Pacific Land Corporation","Energy","Oil & Gas E&P",10256.24,42.12,0.86%,30.00%,30.70%,7.75,0.10%,59.63%,57.60%,1.90%,3.18%,96.40%,77.20%,-4.45%,0.75%,-3.92%,-16.86%,124.28%,76.13%,2.26,3.36%,-1.49%,1.54%,-8.93%,-9.93%,13.84%,-27.82%,128.78%,48.64,2.50,1280.43,1.78%,17274,1392.33
"TPLC","Timothy Plan US Large/Mid Cap Core ETF","Financial","Exchange Traded Fund",,,0.69%,,,,,,,,,,,0.73%,3.42%,4.76%,9.95%,28.99%,22.65%,,0.58%,1.28%,4.21%,8.73%,-1.03%,9.55%,-1.03%,29.44%,65.88,,37.85,-0.32%,4622,
"TPOR","Direxion Daily Transportation Bull 3X Shares","Financial","Exchange Traded Fund",,,0.02%,,,,,,,,,,,-3.81%,19.72%,41.52%,15.13%,116.69%,109.73%,,6.03%,1.11%,22.91%,31.46%,-23.59%,61.81%,-23.59%,137.06%,58.09,,53.48,-1.04%,70301,
"TPR","Tapestry, Inc.","Consumer Cyclical","Luxury Goods",12940.17,15.77,2.18%,9.60%,5.00%,279.10,0.30%,-3.75%,89.50%,-3.68%,2.41%,71.50%,7.10%,-0.74%,18.66%,12.96%,6.88%,63.83%,47.49%,1.51,2.74%,10.15%,14.53%,8.79%,-2.51%,25.45%,-7.70%,65.97%,70.75,2.20,45.84,1.44%,6156213,55.30
"TPSC","Timothy Plan US Small Cap Core ETF","Financial","Exchange Traded Fund",,,0.97%,,,,,,,,,,,-1.71%,5.68%,8.94%,7.43%,42.82%,29.97%,,0.74%,1.52%,5.35%,8.27%,-2.37%,13.18%,-2.37%,44.62%,59.77,,36.02,-0.69%,3465,
"TPST","Tempest Therapeutics, Inc.","Healthcare","Biotechnology",75.67,,,45.60%,,6.72,1.10%,0.00%,27.70%,1.25%,0.83%,,,-6.89%,-22.23%,-20.22%,-37.33%,-57.10%,-66.32%,0.38,5.92%,-8.90%,-20.54%,-42.61%,-34.04%,2.76%,-73.98%,4.09%,30.50,2.00,10.81,-2.26%,5580,37.00
"TPTX","Turning Point Therapeutics, Inc.","Healthcare","Biotechnology",2058.37,,,,,49.43,0.10%,-33.45%,,0.16%,5.85%,,,-4.50%,-7.06%,-35.11%,-40.86%,-59.82%,-65.86%,,5.58%,-4.21%,-25.79%,-45.43%,-49.13%,3.77%,-70.56%,3.77%,33.99,1.60,41.60,-1.45%,364273,130.00
"TPVG","TriplePoint Venture Growth BDC Corp.","Financial","Asset Management",585.33,8.67,7.62%,2.30%,19.00%,30.96,1.32%,0.12%,25.10%,-1.42%,2.63%,45.50%,35.10%,0.37%,10.59%,22.33%,25.17%,49.01%,44.94%,1.80,2.04%,4.30%,12.34%,20.86%,-1.20%,26.25%,-1.20%,54.20%,71.53,2.30,18.90,0.59%,253680,17.86
"TPX","Tempur Sealy International, Inc.","Consumer Cyclical","Furnishings, Fixtures & Appliances",8286.72,15.42,0.81%,44.90%,3.10%,195.80,1.20%,-18.73%,96.60%,-2.39%,4.26%,44.10%,17.90%,1.28%,-5.70%,3.80%,23.87%,74.67%,63.74%,1.76,2.82%,-2.76%,-4.53%,8.96%,-12.47%,1.80%,-12.47%,82.23%,43.54,2.10,44.21,-0.18%,963123,55.22
"TPYP","Tortoise North American Pipeline Fund","Financial","Exchange Traded Fund",,,4.62%,,,,,,,,,,,-1.47%,-4.97%,7.67%,1.61%,34.88%,31.29%,,1.20%,-2.36%,0.13%,4.62%,-5.17%,8.60%,-5.37%,36.09%,41.64,,22.74,-0.31%,121663,
"TPZ","Tortoise Power and Energy Infrastructure Fund, Inc.","Financial","Asset Management",96.09,,4.29%,,,6.87,0.18%,1.62%,39.42%,,,,,0.22%,0.79%,9.48%,6.07%,50.32%,26.17%,,1.60%,1.58%,4.15%,8.12%,-3.05%,10.86%,-3.05%,51.46%,56.09,,13.98,0.50%,5532,7.39
"TQQQ","ProShares UltraPro QQQ","Financial","Exchange Traded Fund",,,,,,,,,,,,,,8.62%,22.32%,28.27%,80.60%,142.44%,91.63%,,3.38%,9.59%,20.57%,44.79%,0.31%,49.56%,0.31%,147.50%,72.13,,174.19,3.06%,43211360,
"TR","Tootsie Roll Industries, Inc.","Consumer Defensive","Confectioners",2168.67,36.56,1.11%,-0.90%,-2.70%,67.24,35.50%,-1.18%,32.70%,-1.06%,6.67%,35.60%,11.60%,0.53%,1.19%,1.25%,0.69%,4.85%,12.09%,-0.08,1.92%,0.13%,2.74%,-0.27%,-4.94%,8.17%,-43.56%,14.16%,51.91,,32.32,-1.46%,82307,
"TRC","Tejon Ranch Co.","Industrials","Conglomerates",531.63,287.57,,-17.10%,-5.90%,26.35,0.60%,0.00%,63.20%,-3.37%,1.31%,15.10%,-2.10%,-5.54%,9.82%,3.39%,32.52%,37.78%,39.31%,0.53,2.85%,1.49%,7.09%,17.54%,-7.19%,16.43%,-7.19%,45.55%,54.71,,20.13,-0.05%,54102,25.00
"TREB","Trebia Acquisition Corp.","Financial","Shell Companies",643.67,,,,,51.75,,,93.50%,2.75%,0.10%,,,-0.10%,0.10%,1.02%,1.32%,0.51%,-7.78%,,0.28%,-0.05%,0.12%,-0.96%,-0.30%,0.61%,-17.01%,2.35%,49.98,,9.95,-0.10%,94822,
"TREC","Trecora Resources","Basic Materials","Specialty Chemicals",218.50,,,-23.30%,-2.90%,24.34,2.80%,37.91%,58.80%,0.69%,1.19%,11.10%,-0.20%,3.60%,16.16%,20.26%,15.72%,39.39%,31.62%,0.60,3.17%,12.81%,12.84%,15.51%,-1.92%,23.32%,-1.92%,46.96%,71.02,2.00,9.20,1.21%,42526,
"TREE","LendingTree, Inc.","Financial","Mortgage Finance",1747.15,117.43,,-20.50%,29.10%,13.27,5.50%,-1.14%,99.92%,1.06%,13.17%,94.70%,1.20%,-8.99%,-11.76%,-18.68%,-32.18%,-53.79%,-51.62%,1.46,5.17%,-10.54%,-10.40%,-33.84%,-19.57%,1.88%,-64.45%,1.88%,35.09,1.60,132.46,-1.19%,311103,237.14
"TREX","Trex Company, Inc.","Industrials","Building Products & Equipment",14980.88,66.96,,31.80%,14.80%,115.34,0.50%,-8.40%,97.30%,-0.09%,5.62%,38.80%,27.00%,2.01%,35.63%,20.92%,36.39%,80.61%,56.77%,1.42,3.47%,14.86%,21.74%,28.53%,-2.34%,44.88%,-2.34%,82.52%,71.75,2.40,131.25,-1.72%,446937,124.08
"TRGP","Targa Resources Corp.","Energy","Oil & Gas Midstream",12729.94,46.28,0.73%,-54.00%,4.40%,228.80,0.70%,-15.72%,88.40%,-0.24%,1.55%,22.50%,8.50%,-1.25%,-3.89%,30.37%,41.49%,140.56%,106.82%,2.87,2.52%,-1.92%,4.63%,30.39%,-6.22%,26.24%,-6.22%,148.48%,50.02,1.90,54.56,-0.11%,1188465,63.32
"TRHC","Tabula Rasa HealthCare, Inc.","Healthcare","Health Information Services",333.06,,,-35.00%,33.50%,23.41,7.30%,-47.99%,91.00%,-0.82%,9.32%,29.30%,-22.80%,-3.30%,-50.88%,-60.06%,-68.02%,-60.30%,-69.23%,0.89,11.46%,-38.59%,-47.28%,-65.91%,-58.33%,7.50%,-80.98%,7.50%,27.97,2.20,13.18,0.38%,663945,24.04
"TRI","Thomson Reuters Corporation","Industrials","Consulting Services",59643.41,9.40,1.33%,9.10%,-11.90%,494.62,55.00%,0.00%,38.10%,-1.63%,1.05%,94.70%,31.00%,2.31%,3.46%,7.04%,28.61%,52.00%,49.09%,0.47,1.77%,2.43%,4.58%,19.59%,-0.12%,12.77%,-0.12%,56.45%,63.39,2.70,122.09,1.34%,372902,46.09
"TRIB","Trinity Biotech plc","Healthcare","Diagnostics & Research",39.95,,,-18.70%,0.40%,20.90,11.20%,0.00%,40.40%,-1.20%,2.05%,46.80%,3.10%,-2.03%,-6.31%,-19.58%,-43.73%,-29.30%,-49.34%,1.52,3.85%,-4.99%,-10.41%,-38.33%,-36.72%,0.00%,-71.71%,10.29%,38.26,,1.93,-3.02%,76928,7.00
"TRIL","Trillium Therapeutics Inc.","Healthcare","Biotechnology",2601.15,,,20.60%,,104.86,6.39%,-0.08%,76.09%,,11.45%,,,3.42%,5.07%,190.39%,114.42%,22.12%,25.36%,1.97,1.01%,2.92%,4.22%,54.07%,-0.27%,9.05%,-12.02%,217.93%,73.36,1.50,18.44,0.00%,0,11.02
"TRIN","Trinity Capital Inc.","Financial","Asset Management",465.69,5.29,7.70%,,,26.64,5.40%,0.85%,26.70%,0.68%,0.06%,76.40%,46.40%,-0.75%,8.55%,15.34%,18.86%,,14.27%,,2.48%,2.67%,4.75%,13.06%,-3.65%,10.65%,-3.65%,27.34%,59.65,1.60,17.14,-1.21%,52084,18.54
"TRIP","TripAdvisor, Inc.","Consumer Cyclical","Travel Services",4100.41,,,-28.10%,-16.50%,138.00,0.80%,-3.39%,81.70%,-0.39%,12.20%,91.40%,-25.10%,-2.93%,-14.89%,-8.82%,-25.14%,12.08%,3.47%,1.36,4.08%,-8.70%,-13.43%,-27.28%,-23.72%,0.07%,-54.15%,18.83%,34.36,2.80,29.78,-0.80%,2449575,39.06
"TRIT","Triterras, Inc.","Technology","Information Technology Services",446.76,,,,,83.20,62.07%,0.00%,10.66%,,,,,-16.36%,-10.50%,7.19%,-17.00%,-56.16%,-51.31%,,9.23%,-15.56%,-9.20%,-15.47%,-43.53%,8.48%,-65.24%,14.74%,40.88,2.50,5.37,-5.95%,591497,14.00
"TRKA","Troika Media Group, Inc.","Communication Services","Advertising Agencies",73.79,,,-38.30%,8.80%,38.93,6.40%,0.00%,0.60%,14.10%,4.63%,53.70%,,-14.93%,-4.47%,7.55%,-41.44%,,-45.19%,,23.22%,-15.30%,2.65%,-19.41%,-51.00%,42.50%,-57.25%,42.50%,44.89,,1.71,-12.31%,486631,
"TRMB","Trimble Inc.","Technology","Scientific & Technical Instruments",21723.48,40.00,,27.00%,6.60%,251.80,0.20%,-49.22%,95.50%,0.87%,1.19%,55.90%,15.60%,2.75%,1.49%,-3.08%,14.44%,54.44%,31.50%,1.55,2.41%,0.56%,1.18%,6.99%,-7.41%,9.49%,-9.00%,56.76%,52.76,2.00,87.80,-0.96%,917543,96.33
"TRMD","TORM plc","Energy","Oil & Gas Midstream",604.50,54.71,12.40%,,,78.92,0.37%,0.00%,78.14%,,0.36%,,,-6.93%,-13.64%,-2.67%,-20.29%,6.54%,8.65%,,4.33%,-8.29%,-5.59%,-10.45%,-23.09%,5.80%,-24.61%,9.43%,42.13,,7.66,-2.42%,164085,12.00
"TRMK","Trustmark Corporation","Financial","Banks - Regional",2083.68,12.17,2.78%,8.00%,2.60%,62.52,0.10%,-8.70%,67.10%,5.11%,2.66%,,99.40%,-3.08%,-1.55%,9.46%,-2.65%,28.03%,21.16%,0.93,2.64%,-0.61%,1.82%,2.87%,-3.67%,12.73%,-8.87%,33.70%,48.99,3.00,33.09,-0.27%,186326,33.38
"TRMR","Tremor International Ltd","Communication Services","Advertising Agencies",1097.01,,,,,68.10,,,,,0.44%,,,-19.53%,-17.43%,-27.79%,,,-10.00%,,4.68%,-14.69%,-15.85%,-19.58%,-27.60%,-4.05%,-32.20%,-0.31%,36.51,2.00,16.11,-5.79%,217007,30.75
"TRN","Trinity Industries, Inc.","Industrials","Railroads",2662.07,,3.00%,-20.70%,-20.70%,97.70,0.80%,-75.60%,95.40%,-1.74%,8.44%,26.10%,5.50%,-0.85%,-5.32%,-0.32%,-0.64%,22.47%,5.95%,1.27,3.21%,-2.99%,-1.42%,-1.80%,-8.90%,9.60%,-17.20%,30.72%,44.88,2.40,27.96,-1.03%,566661,34.18
"TRND","Pacer Trendpilot Fund of Funds ETF","Financial","Exchange Traded Fund",,,0.57%,,,,,,,,,,,0.43%,2.09%,3.47%,6.42%,17.49%,12.92%,,0.43%,0.84%,2.49%,5.05%,-0.54%,5.95%,-0.54%,17.50%,66.20,,31.67,0.12%,3146,
"TRNO","Terreno Realty Corporation","Real Estate","REIT - Industrial",5780.20,79.15,1.50%,35.40%,14.30%,70.52,1.60%,0.00%,93.60%,-1.92%,1.63%,74.30%,38.90%,1.67%,9.72%,16.92%,21.81%,32.62%,32.30%,0.63,1.68%,3.78%,11.66%,19.48%,-0.63%,23.68%,-0.63%,43.42%,73.17,2.10,77.41,0.64%,321021,77.58
"TRNS","Transcat, Inc.","Industrials","Industrial Distribution",702.88,63.78,,12.30%,7.20%,7.48,5.10%,-25.42%,76.60%,1.57%,1.85%,27.90%,7.50%,4.01%,38.93%,50.89%,72.04%,206.34%,182.67%,0.76,4.49%,16.20%,33.18%,65.54%,-2.82%,59.55%,-2.82%,226.77%,77.66,1.80,98.03,1.67%,39645,88.33
"TROW","T. Rowe Price Group, Inc.","Financial","Asset Management",46558.75,15.83,2.06%,16.60%,8.10%,226.90,0.70%,-3.07%,74.40%,-0.57%,3.96%,,48.50%,-1.92%,2.62%,-2.55%,10.96%,52.53%,40.84%,1.20,2.36%,-1.96%,1.02%,8.83%,-5.99%,11.67%,-6.50%,57.94%,46.74,3.00,209.97,-0.53%,596172,212.50
"TROX","Tronox Holdings plc","Basic Materials","Chemicals",3621.69,14.82,1.36%,32.00%,12.80%,153.76,26.68%,-0.22%,69.40%,1.44%,3.30%,24.30%,13.20%,-5.17%,-8.67%,27.39%,1.03%,98.73%,60.67%,2.28,3.45%,-4.67%,-3.94%,10.38%,-10.79%,18.34%,-10.79%,102.50%,41.14,2.20,23.49,-2.04%,1007965,27.56
"TRP","TC Energy Corporation","Energy","Oil & Gas Midstream",47507.66,31.75,5.77%,36.30%,2.70%,979.00,0.53%,0.00%,60.20%,5.44%,0.48%,69.10%,2.20%,-2.77%,-12.66%,5.17%,-3.95%,15.16%,18.30%,0.82,1.63%,-7.97%,-5.38%,-1.42%,-12.96%,1.47%,-12.96%,20.09%,26.95,1.70,48.17,-0.52%,1212234,54.51
"TRQ","Turquoise Hill Resources Ltd.","Basic Materials","Copper",2519.01,4.97,,5.50%,-8.00%,201.23,49.50%,0.00%,38.50%,-0.22%,2.10%,61.50%,49.30%,9.93%,-4.11%,-2.10%,-22.45%,35.62%,5.15%,1.97,4.49%,6.02%,-4.50%,-16.59%,-17.71%,33.95%,-40.34%,40.73%,52.91,3.00,13.06,-2.61%,1678255,4.00
"TRS","TriMas Corporation","Industrials","Specialty Industrial Machinery",1528.77,22.90,0.44%,-23.60%,-2.30%,43.09,0.60%,-6.97%,,1.80%,0.93%,25.60%,10.20%,-5.05%,7.86%,15.56%,10.13%,28.89%,13.96%,0.68,3.46%,1.28%,9.43%,12.34%,-6.79%,26.28%,-6.79%,37.66%,55.21,2.00,36.09,-3.14%,170498,47.00
"TRST","TrustCo Bank Corp NY","Financial","Banks - Regional",655.41,10.99,4.04%,4.10%,2.30%,19.25,1.90%,3.50%,67.40%,-1.71%,1.79%,,95.20%,-2.43%,2.40%,2.71%,-13.20%,8.30%,0.99%,1.14,2.10%,-0.87%,2.78%,-3.22%,-3.66%,13.10%,-18.78%,13.10%,49.76,3.00,33.68,-0.50%,55222,34.00
"TRT","Trio-Tech International","Technology","Semiconductor Equipment & Materials",33.70,,,-21.70%,-1.20%,3.33,2.50%,-23.77%,19.10%,-0.28%,0.05%,23.60%,-3.50%,90.49%,100.22%,117.63%,80.56%,133.78%,127.44%,1.20,10.85%,74.84%,90.48%,84.56%,-12.01%,124.69%,-12.01%,150.97%,91.55,,9.01,-0.99%,1124997,
"TRTN","Triton International Limited","Industrials","Rental & Leasing Services",4096.71,9.79,3.71%,8.90%,14.50%,66.92,0.50%,-14.86%,71.50%,0.51%,1.58%,91.70%,46.50%,-0.61%,9.68%,18.25%,17.26%,41.68%,26.61%,1.46,2.56%,0.51%,9.61%,13.48%,-3.85%,27.06%,-3.85%,45.77%,60.49,1.70,61.42,-0.90%,319932,76.25
"TRTX","TPG RE Finance Trust, Inc.","Real Estate","REIT - Mortgage",1017.64,30.26,7.36%,-32.40%,17.20%,77.06,0.60%,-68.11%,85.40%,1.75%,0.75%,88.60%,45.30%,-2.90%,0.54%,6.62%,2.03%,37.66%,22.79%,1.89,1.78%,-1.06%,1.45%,4.12%,-4.33%,9.58%,-10.38%,43.62%,48.55,2.00,13.04,-0.23%,185367,14.58
"TRTY","Cambria Trinity ETF","Financial","Exchange Traded Fund",,,1.81%,,,,,,,,,,,-0.96%,-0.71%,4.92%,1.53%,20.23%,14.72%,,0.71%,-0.33%,1.01%,2.42%,-2.09%,4.42%,-2.09%,21.92%,50.06,,28.14,-0.39%,1445,
"TRU","TransUnion","Industrials","Consulting Services",22380.35,48.60,0.32%,119.10%,12.50%,191.60,0.20%,-6.91%,99.13%,1.23%,1.00%,66.50%,23.40%,7.07%,2.62%,1.00%,9.77%,23.56%,19.81%,1.30,2.54%,4.01%,3.26%,10.85%,-5.16%,9.60%,-5.16%,43.03%,60.48,1.90,118.88,1.09%,1396253,131.93
"TRUE","TrueCar, Inc.","Communication Services","Internet Content & Information",359.64,,,25.10%,1.40%,96.04,2.70%,-3.06%,85.30%,-2.22%,8.08%,91.20%,-11.50%,-6.27%,-10.74%,-3.61%,-21.26%,-3.86%,-10.95%,1.02,3.90%,-8.88%,-10.07%,-21.58%,-19.40%,-2.35%,-40.16%,0.00%,32.55,2.60,3.74,-5.08%,792955,5.96
"TRUP","Trupanion, Inc.","Financial","Insurance - Specialty",5039.18,,,23.50%,27.90%,40.14,1.70%,-10.14%,91.80%,-1.76%,11.61%,15.10%,-4.60%,6.81%,25.49%,46.46%,68.60%,38.18%,9.97%,1.98,5.81%,13.17%,34.13%,38.28%,-6.28%,74.31%,-6.28%,88.75%,66.22,2.40,131.64,-1.39%,284047,130.88
"TRV","The Travelers Companies, Inc.","Financial","Insurance - Property & Casualty",38484.80,10.95,2.26%,-0.70%,3.60%,247.70,0.20%,-11.54%,85.80%,0.07%,1.44%,,13.90%,-1.14%,-1.68%,-2.99%,-1.92%,16.12%,11.16%,0.76,1.50%,-2.03%,-0.62%,0.96%,-4.37%,3.84%,-4.45%,20.42%,44.43,2.60,156.03,-0.25%,2103785,164.00
"TRVG","trivago N.V.","Communication Services","Internet Content & Information",884.90,,,-43.90%,-12.80%,358.08,6.55%,0.00%,34.00%,0.91%,6.65%,96.50%,-4.10%,-10.51%,-4.63%,-3.52%,-31.01%,69.18%,2.07%,1.74,6.07%,-6.63%,-4.66%,-24.51%,-22.81%,6.01%,-57.99%,73.94%,40.79,3.10,2.47,-3.14%,1170823,2.97
"TRVI","Trevi Therapeutics, Inc.","Healthcare","Biotechnology",27.55,,,,,21.61,3.95%,0.00%,57.80%,-0.02%,1.00%,,,-12.71%,-18.90%,-37.57%,-48.37%,-66.99%,-57.44%,,7.81%,-13.03%,-19.66%,-49.72%,-37.58%,0.98%,-71.70%,0.98%,33.80,1.50,1.03,-2.83%,299274,8.00
"TRVN","Trevena, Inc.","Healthcare","Biotechnology",116.00,,,27.60%,-13.30%,163.37,1.10%,3.35%,21.90%,-0.06%,7.96%,82.60%,,-17.78%,-34.26%,-33.67%,-59.09%,-70.67%,-65.59%,2.18,6.42%,-26.24%,-34.46%,-54.25%,-45.86%,-0.50%,-76.25%,-0.50%,23.21,2.20,0.74,-7.11%,1893123,5.33
"TRX","Tanzanian Gold Corporation","Basic Materials","Gold",105.05,,,-1.30%,,254.87,3.40%,0.00%,13.90%,4.16%,0.19%,,,-8.05%,-12.76%,6.10%,-20.89%,-35.50%,-36.47%,0.83,4.26%,-9.48%,-11.70%,-21.25%,-20.92%,2.05%,-78.06%,15.55%,32.07,,0.42,-7.05%,881695,
"TRYP","SonicShares Airlines, Hotels, Cruise Lines ETF","Financial","Exchange Traded Fund",,,,,,,,,,,,,,-4.20%,-0.83%,5.86%,-7.80%,,-6.23%,,2.24%,-3.23%,-2.89%,-3.61%,-10.47%,3.01%,-24.57%,8.13%,41.09,,4.79,-0.83%,219018,
"TS","Tenaris S.A.","Energy","Oil & Gas Equipment & Services",13202.78,15.66,1.89%,-44.90%,-5.70%,590.27,60.60%,0.00%,10.20%,-0.84%,3.18%,26.60%,7.90%,-6.45%,-5.89%,16.72%,-3.56%,50.92%,39.18%,1.76,2.24%,-5.24%,0.78%,3.07%,-13.06%,18.12%,-13.06%,51.95%,42.89,2.40,22.20,-0.98%,1414707,28.13
"TSBK","Timberland Bancorp, Inc.","Financial","Banks - Regional",236.41,8.60,2.99%,19.70%,12.30%,8.37,12.70%,-0.11%,55.30%,-0.17%,0.22%,,92.30%,-1.68%,-0.39%,-2.02%,-2.85%,21.75%,16.68%,1.29,1.36%,-0.26%,-1.07%,-1.07%,-5.99%,2.22%,-8.28%,25.80%,44.79,,28.11,-0.14%,3037,
"TSC","TriState Capital Holdings, Inc.","Financial","Banks - Regional",990.79,16.59,,10.30%,21.00%,31.36,1.00%,-0.53%,78.80%,1.00%,2.11%,,75.10%,-2.17%,30.55%,46.81%,31.59%,91.00%,70.69%,2.19,1.88%,-2.23%,20.83%,29.81%,-4.93%,61.81%,-4.93%,101.31%,64.65,2.20,29.70,-0.60%,341119,30.50
