"Ticker","Company","Sector","Industry","Market Cap","P/E","Dividend Yield","EPS growth past 5 years","Sales growth past 5 years","Shares Outstanding","Insider Ownership","Insider Transactions","Institutional Ownership","Institutional Transactions","Float Short","Gross Margin","Operating Margin","Performance (Week)","Performance (Month)","Performance (Quarter)","Performance (Half Year)","Performance (Year)","Performance (YTD)","Beta","Volatility (Month)","20-Day Simple Moving Average","50-Day Simple Moving Average","200-Day Simple Moving Average","50-Day High","50-Day Low","52-Week High","52-Week Low","Relative Strength Index (14)","Analyst Recom","Price","Change","Volume","Target Price"
"PYN","PIMCO New York Municipal Income Fund III","Financial","Closed-End Fund - Debt",55.62,33.48,4.43%,,,5.73,0.02%,0.00%,7.10%,,,,,-2.12%,-5.36%,-8.40%,-10.51%,11.23%,8.73%,,1.92%,-4.23%,-5.38%,-5.52%,-9.93%,-0.10%,-12.55%,11.21%,33.24,,9.62,-0.93%,4242,
"PYPD","PolyPid Ltd.","Healthcare","Biotechnology",140.47,,,-20.50%,,18.88,13.71%,0.00%,18.90%,-2.70%,0.17%,,,-10.04%,0.54%,-6.65%,-22.01%,-23.02%,-24.85%,,6.20%,-3.38%,-4.31%,-18.39%,-14.12%,5.75%,-55.39%,5.90%,43.95,1.80,7.36,-1.08%,28046,24.00
"PYPE","UBS ETRACS NYSE Pickens Core Midstream Index ETN","Financial","Exchange Traded Fund",,,7.18%,,,,,,,,,,,-0.65%,0.87%,5.95%,15.43%,67.82%,36.11%,,0.24%,-2.72%,1.49%,7.41%,-5.47%,11.16%,-8.25%,47.72%,45.19,,18.91,-1.67%,65,
"PYPL","PayPal Holdings, Inc.","Financial","Credit Services",245768.90,51.93,,28.80%,18.30%,1174.00,0.10%,-8.74%,82.50%,0.12%,1.16%,47.80%,17.00%,4.99%,-20.22%,-19.78%,-11.84%,12.36%,-7.91%,1.13,3.33%,-9.52%,-18.51%,-22.35%,-30.48%,2.79%,-33.50%,8.83%,31.41,1.90,206.27,-4.36%,23004274,288.75
"PYR","PyroGenesis Canada Inc.","Industrials","Specialty Industrial Machinery",799.46,29.32,,45.80%,23.30%,166.29,49.25%,0.00%,0.47%,,1.46%,53.80%,-14.50%,-6.47%,-2.26%,-2.74%,-10.14%,41.82%,38.05%,2.23,6.06%,-4.80%,-7.53%,-27.02%,-27.57%,6.27%,-68.92%,56.41%,41.47,,3.73,-4.36%,161720,
"PYXS","Pyxis Oncology, Inc.","Healthcare","Biotechnology",400.24,,,,,33.16,10.60%,0.00%,,,3.29%,,,2.72%,4.05%,,,,-8.56%,,8.24%,-0.47%,1.09%,1.09%,-33.84%,22.63%,-33.84%,22.63%,49.36,,12.57,4.14%,171362,21.25
"PYZ","Invesco DWA Basic Materials Momentum ETF","Financial","Exchange Traded Fund",,,0.50%,,,,,,,,,,,-0.15%,5.58%,6.61%,6.27%,44.65%,32.93%,,1.29%,1.34%,5.61%,8.62%,-2.88%,16.75%,-2.88%,45.79%,56.34,,94.15,-1.03%,8367,
"PZA","Invesco National AMT-Free Municipal Bond ETF","Financial","Exchange Traded Fund",,,2.34%,,,,,,,,,,,-0.30%,0.63%,-1.10%,-0.48%,0.78%,-0.52%,,0.19%,0.40%,0.15%,-0.37%,-0.85%,1.12%,-1.93%,1.81%,57.54,,26.98,0.04%,594729,
"PZC","PIMCO California Municipal Income Fund III","Financial","Closed-End Fund - Debt",249.11,19.81,4.13%,,,22.38,,,5.81%,,,,,-0.53%,2.59%,-2.70%,-0.89%,9.04%,8.59%,,1.03%,1.74%,1.49%,1.11%,-2.62%,5.70%,-5.44%,11.30%,59.78,,11.13,-0.01%,19593,
"PZG","Paramount Gold Nevada Corp.","Basic Materials","Gold",33.18,,,23.30%,14.60%,38.76,0.20%,8.82%,4.70%,1.49%,0.41%,-45.80%,,-6.31%,-4.12%,-0.44%,-22.38%,-26.58%,-30.34%,1.85,5.29%,0.38%,0.84%,-13.37%,-11.44%,9.01%,-47.20%,10.43%,50.62,1.70,0.84,3.01%,20502,2.33
"PZN","Pzena Investment Management, Inc","Financial","Asset Management",822.73,11.68,1.05%,0.70%,3.50%,17.70,1.99%,0.00%,62.60%,0.19%,0.79%,,51.90%,1.33%,8.75%,10.43%,6.13%,78.59%,56.58%,1.30,3.01%,2.22%,7.79%,6.02%,-3.57%,19.26%,-6.60%,85.74%,63.79,,11.33,-0.87%,29140,
"PZT","Invesco New York AMT-Free Municipal Bond ETF","Financial","Exchange Traded Fund",,,2.50%,,,,,,,,,,,-0.37%,0.53%,-1.43%,-0.65%,1.28%,-0.43%,,0.22%,0.40%,0.12%,-0.37%,-1.03%,1.04%,-2.44%,2.43%,55.73,,26.07,0.13%,15103,
"PZZA","Papa John's International, Inc.","Consumer Cyclical","Restaurants",4696.54,,1.08%,-7.50%,2.10%,36.39,1.00%,-66.35%,,-1.41%,3.92%,31.50%,8.80%,-2.02%,4.23%,1.56%,37.52%,63.02%,52.40%,0.94,2.97%,2.69%,2.21%,19.28%,-7.85%,10.07%,-7.85%,68.36%,53.72,1.80,129.64,0.26%,318238,145.94
"QABA","First Trust NASDAQ ABA Community Bank Index Fund","Financial","Exchange Traded Fund",,,1.76%,,,,,,,,,,,0.16%,6.27%,12.56%,4.59%,42.34%,37.16%,,1.16%,1.32%,6.12%,8.14%,-1.91%,18.36%,-1.91%,47.68%,58.55,,60.88,-0.86%,26122,
"QAI","IQ Hedge Multi-Strategy Tracker ETF","Financial","Exchange Traded Fund",,,1.95%,,,,,,,,,,,-0.19%,0.81%,1.22%,1.40%,1.73%,1.06%,,0.32%,0.16%,0.57%,0.48%,-0.37%,1.90%,-1.55%,2.32%,54.98,,32.25,-0.06%,111940,
"QARP","Xtrackers Russell 1000 US QARP ETF","Financial","Exchange Traded Fund",,,1.37%,,,,,,,,,,,0.55%,4.79%,5.99%,12.30%,31.76%,27.67%,,0.38%,1.65%,4.14%,9.17%,-0.44%,9.31%,-0.44%,34.53%,67.30,,42.99,-0.35%,244688,
"QAT","iShares MSCI Qatar ETF","Financial","Exchange Traded Fund",,,2.22%,,,,,,,,,,,-0.09%,0.86%,7.73%,7.99%,22.35%,14.53%,,0.49%,0.53%,2.82%,8.76%,-1.17%,7.39%,-1.17%,21.00%,58.90,,21.09,-0.19%,1782,
"QCLN","First Trust NASDAQ Clean Edge Green Energy Index Fund","Financial","Exchange Traded Fund",,,0.14%,,,,,,,,,,,2.12%,18.22%,28.00%,39.68%,43.04%,15.28%,,2.67%,4.06%,15.33%,18.64%,-2.50%,32.86%,-10.78%,50.21%,63.15,,80.30,-0.82%,236771,
"QCOM","QUALCOMM Incorporated","Technology","Semiconductors",202985.41,23.09,1.50%,15.60%,7.30%,1128.00,0.13%,-1.97%,75.30%,0.74%,1.32%,57.50%,29.10%,9.04%,39.72%,27.87%,39.15%,21.96%,19.34%,1.33,2.83%,24.08%,32.49%,32.58%,-0.10%,50.24%,-0.10%,50.24%,84.45,2.00,183.54,0.95%,21635606,188.20
"QCRH","QCR Holdings, Inc.","Financial","Banks - Regional",925.31,10.36,0.41%,18.70%,17.10%,15.63,0.30%,-0.49%,72.20%,1.58%,1.37%,,84.80%,1.90%,11.64%,20.20%,25.01%,52.04%,47.74%,1.13,2.74%,3.41%,8.83%,19.08%,-5.21%,17.78%,-5.21%,67.73%,61.18,1.80,58.00,-0.84%,73432,66.75
"QD","Qudian Inc.","Financial","Credit Services",442.95,1.55,,47.30%,73.40%,253.37,1.60%,0.00%,33.00%,1.00%,3.03%,77.70%,92.60%,2.35%,8.75%,10.13%,-13.43%,12.99%,26.09%,1.06,6.25%,-2.02%,4.22%,-16.75%,-13.71%,23.19%,-55.50%,45.30%,50.77,3.30,1.70,-2.30%,628096,1.69
"QDEC","FT Cboe Vest Growth-100 Buffer ETF - December","Financial","Exchange Traded Fund",,,,,,,,,,,,,,0.00%,1.64%,3.87%,11.08%,,14.34%,,0.43%,0.30%,1.62%,6.33%,-0.39%,4.75%,-0.39%,18.01%,63.26,,22.93,-0.13%,7581,
"QDEF","FlexShares Quality Dividend Defensive Index Fund","Financial","Exchange Traded Fund",,,2.03%,,,,,,,,,,,0.59%,4.29%,3.77%,8.29%,21.94%,19.34%,,0.47%,1.30%,3.54%,6.96%,-0.42%,8.33%,-0.42%,24.65%,69.40,,57.14,-0.09%,9843,
"QDEL","Quidel Corporation","Healthcare","Diagnostics & Research",5803.23,7.32,,154.30%,53.30%,41.73,1.70%,-0.92%,90.50%,-2.74%,9.78%,79.30%,61.30%,22.15%,17.32%,26.44%,27.54%,-21.75%,-16.92%,-0.22,4.35%,11.24%,7.75%,9.60%,-5.74%,24.09%,-43.77%,44.24%,62.69,2.50,149.02,-0.16%,542612,137.25
"QDF","FlexShares Quality Dividend Index Fund","Financial","Exchange Traded Fund",,,1.93%,,,,,,,,,,,0.57%,3.24%,4.15%,7.72%,24.04%,20.73%,,0.60%,1.03%,3.09%,6.71%,-0.63%,7.54%,-0.63%,26.95%,64.23,,59.55,-0.23%,35731,
"QED","IQ Hedge Event-Driven Tracker ETF","Financial","Exchange Traded Fund",,,4.40%,,,,,,,,,,,-0.48%,0.80%,1.99%,3.48%,3.16%,2.99%,,0.20%,-0.09%,0.37%,1.02%,-0.91%,1.56%,-1.88%,3.98%,50.31,,24.04,-0.29%,5482,
"QEFA","SPDR MSCI EAFE StrategicFactors ETF","Financial","Exchange Traded Fund",,,1.95%,,,,,,,,,,,-0.74%,1.76%,0.38%,3.72%,15.14%,11.46%,,0.42%,0.06%,0.90%,3.13%,-1.70%,5.52%,-2.01%,15.92%,53.02,,77.85,-0.04%,286731,
"QEMM","SPDR MSCI Emerging Markets StrategicFactors ETF","Financial","Exchange Traded Fund",,,2.13%,,,,,,,,,,,0.63%,0.23%,2.36%,0.45%,10.91%,6.17%,,0.42%,0.55%,0.78%,0.55%,-1.70%,3.47%,-2.95%,11.83%,54.96,,69.08,-0.05%,3522,
"QFIN","360 DigiTech, Inc.","Financial","Credit Services",4105.36,5.29,,,,153.44,9.51%,0.00%,59.30%,-0.45%,7.25%,87.10%,41.10%,23.73%,34.10%,58.82%,9.12%,127.83%,137.49%,,6.46%,17.04%,22.85%,3.18%,-5.83%,52.18%,-40.38%,159.48%,65.74,1.50,26.83,-4.18%,2193698,37.02
"QFTA","Quantum FinTech Acquisition Corporation","Financial","Shell Companies",249.79,,,,,25.16,0.70%,0.00%,64.10%,3.30%,0.09%,,,-0.10%,1.12%,1.22%,0.51%,,1.85%,,0.50%,0.28%,0.78%,1.33%,-3.13%,1.96%,-3.13%,4.21%,56.09,,9.90,-0.20%,19477,
"QGEN","QIAGEN N.V.","Healthcare","Diagnostics & Research",12769.99,21.73,,22.00%,7.90%,232.13,3.60%,0.00%,71.00%,1.67%,2.32%,64.70%,27.30%,4.65%,6.64%,5.59%,16.84%,20.13%,5.15%,0.23,1.86%,0.75%,2.49%,7.10%,-5.59%,9.31%,-7.22%,20.10%,54.97,2.50,54.74,-1.49%,3234964,58.72
"QGRO","American Century U.S. Quality Growth ETF","Financial","Exchange Traded Fund",,,0.20%,,,,,,,,,,,0.73%,7.50%,8.71%,22.82%,39.05%,27.90%,,0.85%,2.70%,6.01%,13.34%,-0.56%,13.50%,-0.56%,39.66%,65.76,,78.83,-0.41%,8443,
"QH","Quhuo Limited","Technology","Software - Application",91.19,,,,,43.63,,,0.20%,,0.06%,,,-6.25%,-24.05%,-21.05%,-61.37%,-74.32%,-76.13%,,7.41%,-10.63%,-24.23%,-56.92%,-42.36%,3.43%,-82.73%,3.43%,32.38,2.00,1.81,0.56%,76817,10.00
"QID","ProShares UltraShort QQQ","Financial","Exchange Traded Fund",,,,,,,,,,,,,,-1.23%,-12.41%,-18.60%,-36.33%,-51.34%,-43.59%,,2.19%,-5.18%,-11.72%,-26.17%,-22.94%,1.46%,-52.97%,1.46%,30.84,,15.99,-0.19%,5307291,
"QINT","American Century Quality Diversified International ETF","Financial","Exchange Traded Fund",,,2.06%,,,,,,,,,,,-0.29%,2.47%,0.48%,1.27%,14.79%,8.72%,,0.42%,0.30%,1.08%,1.22%,-2.55%,6.88%,-3.21%,15.25%,54.05,,52.25,-0.20%,4212,
"QIPT","Quipt Home Medical Corp.","Healthcare","Medical Devices",260.07,,,34.90%,6.40%,30.89,4.03%,0.00%,17.30%,,0.02%,,3.40%,19.17%,8.19%,9.50%,-9.43%,26.88%,25.79%,1.78,3.54%,19.60%,14.20%,4.99%,2.62%,30.27%,-20.60%,51.59%,72.65,,6.67,5.21%,261164,
"QIWI","QIWI plc","Financial","Credit Services",557.57,3.86,9.92%,14.80%,18.10%,62.07,7.23%,0.00%,66.90%,-0.79%,8.69%,56.70%,31.60%,-0.78%,-5.13%,-9.03%,-19.29%,-47.36%,-13.88%,0.69,2.16%,-2.59%,0.17%,-13.00%,-9.85%,10.50%,-48.29%,10.50%,45.12,2.70,8.79,-0.90%,208814,12.57
"QK","Q&K International Group Limited","Real Estate","Real Estate Services",34.09,,,,,45.07,,,14.70%,0.25%,0.21%,-0.90%,,2.70%,-9.98%,-9.48%,-41.89%,-80.88%,-72.13%,,9.12%,-7.45%,-1.60%,-54.03%,-29.42%,36.73%,-87.48%,36.73%,45.38,3.00,0.72,-3.97%,76524,
"QLC","FlexShares US Quality Large Cap Index Fund","Financial","Exchange Traded Fund",,,1.17%,,,,,,,,,,,0.61%,4.03%,4.83%,12.57%,30.51%,24.87%,,0.42%,1.22%,3.62%,9.06%,-0.65%,8.75%,-0.65%,32.93%,65.61,,51.14,-0.29%,8672,
"QLD","ProShares Ultra QQQ","Financial","Exchange Traded Fund",,,,,,,,,,,,,,1.04%,13.49%,19.70%,50.25%,78.03%,55.42%,,2.19%,4.86%,11.55%,27.10%,-1.75%,28.40%,-1.75%,84.45%,68.24,,89.53,0.09%,1765162,
"QLGN","Qualigen Therapeutics, Inc.","Healthcare","Biotechnology",31.60,,,73.00%,,28.85,0.10%,37.16%,8.70%,-1.08%,6.61%,20.40%,,-6.14%,-8.55%,-17.05%,-41.85%,-69.08%,-64.45%,-0.61,4.31%,-8.85%,-17.25%,-48.58%,-31.58%,-0.95%,-77.68%,-0.95%,26.62,2.00,1.04,-2.80%,270264,7.75
"QLI","Qilian International Holding Group Limited","Healthcare","Drug Manufacturers - Specialty & Generic",120.05,31.40,,,,32.43,77.45%,0.00%,0.20%,,0.16%,10.30%,,-6.41%,-13.98%,-16.21%,-22.40%,,-66.40%,,3.07%,-4.20%,-8.88%,-21.72%,-15.14%,6.65%,-83.95%,6.65%,40.30,,3.53,5.06%,12153,
"QLS","IQ Hedge Long/Short Tracker ETF","Financial","Exchange Traded Fund",,,1.93%,,,,,,,,,,,-0.75%,1.21%,1.57%,5.08%,11.46%,8.97%,,0.24%,-0.11%,0.80%,3.49%,-0.95%,3.64%,-0.95%,11.78%,52.60,,27.95,-0.11%,4109,
"QLTA","iShares Aaa - A Rated Corporate Bond ETF","Financial","Exchange Traded Fund",,,2.06%,,,,,,,,,,,-2.00%,-0.84%,-2.09%,0.63%,-3.73%,-4.55%,,0.38%,-0.55%,-0.92%,-0.67%,-2.50%,0.43%,-4.66%,2.54%,42.98,,56.06,0.36%,54330,
"QLV","FlexShares US Quality Low Volatility Index Fund","Financial","Exchange Traded Fund",,,1.13%,,,,,,,,,,,1.24%,5.86%,5.48%,14.33%,24.25%,22.26%,,0.28%,1.76%,4.69%,10.38%,-0.48%,10.78%,-0.48%,26.87%,71.10,,55.54,-0.26%,4730,
"QLVD","FlexShares Developed Markets ex-US Quality Low Volatility Index Fund","Financial","Exchange Traded Fund",,,1.97%,,,,,,,,,,,-0.53%,2.42%,-0.60%,1.57%,11.67%,7.00%,,0.17%,0.59%,1.22%,2.39%,-1.88%,5.07%,-8.12%,10.49%,56.46,,28.37,-0.14%,201,
"QLVE","FlexShares Emerging Markets Quality Low Volatility Index Fund","Financial","Exchange Traded Fund",,,1.59%,,,,,,,,,,,1.84%,4.04%,1.50%,-3.42%,12.10%,1.91%,,0.08%,1.12%,1.11%,-0.70%,-2.00%,4.49%,-14.06%,6.13%,58.96,,27.01,-0.26%,300,
"QLYS","Qualys, Inc.","Technology","Software - Infrastructure",5368.10,77.10,,40.10%,17.20%,38.92,11.20%,-24.79%,92.30%,1.18%,13.68%,78.10%,21.00%,0.09%,22.38%,29.27%,44.58%,53.77%,14.83%,0.69,3.04%,7.68%,15.04%,27.84%,-1.73%,29.79%,-7.15%,57.49%,68.34,2.90,138.20,-1.24%,205209,135.85
"QMAR","FT Cboe Vest Growth-100 Buffer ETF - March","Financial","Exchange Traded Fund",,,,,,,,,,,,,,-0.05%,3.25%,2.85%,10.89%,,11.63%,,0.30%,0.53%,1.61%,4.69%,-0.37%,4.00%,-1.15%,13.32%,63.26,,22.54,0.00%,0,
"QMCO","Quantum Corporation","Technology","Computer Hardware",371.32,,,18.70%,-6.00%,58.57,6.90%,-8.06%,77.30%,0.27%,3.15%,42.10%,-3.30%,-9.63%,17.50%,14.54%,-28.31%,18.15%,4.25%,2.20,5.02%,-0.53%,9.02%,-13.13%,-17.32%,24.19%,-34.95%,24.19%,50.44,1.70,6.16,-3.45%,217972,11.50
"QMN","IQ Hedge Market Neutral Tracker ETF","Financial","Exchange Traded Fund",,,2.07%,,,,,,,,,,,-0.64%,-0.41%,-0.66%,-0.50%,-0.25%,-0.60%,,0.07%,-0.27%,-0.53%,-0.86%,-1.33%,0.13%,-2.47%,0.13%,38.67,,27.06,0.04%,91,
"QMOM","Alpha Architect U.S. Quantitative Momentum ETF","Financial","Exchange Traded Fund",,,,,,,,,,,,,,0.04%,9.63%,16.59%,23.01%,26.94%,7.00%,,0.79%,2.47%,6.38%,6.66%,-1.28%,13.39%,-18.88%,28.91%,59.96,,55.31,-1.28%,3068,
"QNST","QuinStreet, Inc.","Communication Services","Advertising Agencies",907.84,79.53,,24.50%,14.20%,53.99,1.90%,-28.57%,89.80%,-0.72%,2.84%,12.00%,5.30%,7.34%,1.85%,3.95%,-5.26%,-2.23%,-20.24%,0.71,5.26%,9.81%,-0.16%,-11.87%,-12.04%,26.46%,-35.63%,26.46%,56.88,1.30,16.73,-2.16%,352493,26.20
"QPX","AdvisorShares Q Dynamic Growth ETF","Financial","Exchange Traded Fund",,,,,,,,,,,,,,0.47%,5.54%,8.75%,20.08%,,23.14%,,0.77%,2.34%,5.16%,11.13%,-1.20%,11.79%,-1.20%,26.54%,66.99,,30.78,-0.12%,12351,
"QQEW","First Trust ETF - First Trust NASDAQ-100 Equal Weighted Index Fund","Financial","Exchange Traded Fund",,,0.26%,,,,,,,,,,,0.75%,5.35%,7.28%,17.15%,28.90%,19.87%,,0.79%,1.74%,4.22%,9.42%,-0.51%,10.37%,-0.51%,30.85%,64.47,,120.45,-0.38%,215811,
"QQH","HCM Defender 100 Index ETF","Financial","Exchange Traded Fund",,,,,,,,,,,,,,0.93%,10.05%,14.12%,34.19%,52.73%,37.79%,,1.49%,3.64%,8.41%,19.33%,-4.21%,19.20%,-4.21%,55.57%,68.13,,56.38,-0.18%,34639,
"QQQ","Invesco QQQ Trust","Financial","Exchange Traded Fund",,,0.49%,,,,,,,,,,,0.53%,6.65%,9.72%,23.20%,35.55%,26.67%,,1.10%,2.48%,5.82%,13.54%,-0.84%,13.50%,-0.84%,38.03%,68.50,,397.63,0.05%,28580554,
"QQQE","Direxion NASDAQ-100 Equal Weighted Index Shares","Financial","Exchange Traded Fund",,,0.50%,,,,,,,,,,,0.75%,5.37%,7.28%,17.06%,28.72%,19.86%,,0.80%,1.72%,4.22%,9.40%,-0.54%,10.42%,-0.54%,30.60%,64.17,,89.72,-0.41%,36053,
"QQQJ","Invesco NASDAQ Next Gen 100 ETF","Financial","Exchange Traded Fund",,,,,,,,,,,,,,0.78%,5.44%,9.82%,15.75%,30.42%,17.36%,,1.16%,1.28%,3.82%,6.68%,-1.34%,10.23%,-1.34%,29.99%,58.08,,35.76,-1.30%,338734,
"QQQM","Invesco NASDAQ 100 ETF","Financial","Exchange Traded Fund",,,,,,,,,,,,,,0.54%,6.67%,9.75%,23.17%,36.07%,26.74%,,1.06%,2.47%,5.82%,13.54%,-0.82%,13.51%,-0.82%,38.08%,68.60,,163.43,0.03%,372288,
"QQQN","VictoryShares Nasdaq Next 50 ETF","Financial","Exchange Traded Fund",,,,,,,,,,,,,,1.88%,8.92%,12.69%,19.89%,34.14%,16.34%,,0.92%,3.21%,6.53%,9.14%,-1.43%,14.31%,-1.43%,32.22%,63.99,,36.36,-1.43%,5792,
"QQQX","Nuveen Nasdaq 100 Dynamic Overwrite Fund","Financial","Closed-End Fund - Equity",1285.12,,5.86%,,,42.07,,,22.06%,,,,,0.33%,3.59%,3.95%,11.66%,22.54%,17.45%,,0.95%,1.20%,3.18%,6.20%,-1.43%,9.31%,-1.43%,22.73%,62.14,,30.40,-0.49%,82446,
"QQXT","First Trust NASDAQ-100 Ex-Technology Sector Index Fund","Financial","Exchange Traded Fund",,,0.33%,,,,,,,,,,,1.02%,3.03%,2.10%,9.21%,25.56%,13.19%,,0.42%,0.33%,1.84%,5.46%,-1.18%,5.91%,-1.18%,22.86%,55.96,,89.47,-0.48%,1610,
"QRFT","QRAFT AI-Enhanced U.S. Large Cap ETF","Financial","Exchange Traded Fund",,,0.04%,,,,,,,,,,,0.21%,6.65%,9.37%,21.20%,34.06%,23.30%,,0.63%,2.25%,5.77%,11.79%,-0.41%,13.05%,-0.41%,34.53%,68.75,,46.70,-0.26%,10750,
"QRHC","Quest Resource Holding Corporation","Industrials","Waste Management",106.09,70.95,,15.90%,-10.30%,18.82,1.50%,78.66%,43.20%,-2.55%,0.43%,19.00%,3.20%,9.16%,-7.60%,-5.85%,39.58%,208.81%,158.01%,1.29,5.96%,4.90%,1.89%,18.70%,-7.29%,19.79%,-20.98%,227.96%,56.56,,6.10,2.35%,63628,10.00
"QRTEA","Qurate Retail, Inc.","Consumer Cyclical","Internet Retail",3962.12,2.99,,18.60%,9.10%,404.00,7.90%,-5.37%,92.60%,0.57%,5.97%,34.40%,11.20%,-2.37%,-3.52%,-6.00%,-22.71%,20.74%,-10.03%,1.73,6.14%,-2.01%,-2.79%,-15.65%,-12.95%,26.38%,-31.71%,31.97%,48.14,2.40,8.73,1.16%,4169802,12.17
"QRTEB","Qurate Retail, Inc.","Consumer Cyclical","Internet Retail",63.33,2.64,,,,7.08,87.51%,0.00%,0.70%,,,,,-3.57%,-0.44%,-15.13%,-16.87%,57.75%,-6.76%,,5.80%,-4.66%,-5.98%,-17.95%,-18.69%,23.01%,-43.14%,30.50%,44.59,,8.74,-2.35%,7000,
"QRTEP","Qurate Retail, Inc.","Consumer Cyclical","Internet Retail",,,7.51%,,,,0.16%,,32.13%,,0.01%,,,-0.87%,-1.69%,-2.81%,-0.63%,7.26%,7.55%,,0.53%,-1.75%,-1.80%,0.28%,-3.10%,0.29%,-3.24%,8.85%,32.58,,106.44,-0.03%,12319,12.17
"QRVO","Qorvo, Inc.","Technology","Semiconductors",17251.68,16.46,,101.40%,9.00%,111.03,0.50%,-15.72%,87.90%,-0.32%,1.96%,49.30%,26.20%,1.06%,-3.62%,-11.41%,-8.52%,5.94%,-4.19%,1.36,2.57%,-3.79%,-6.11%,-12.05%,-13.95%,3.74%,-21.69%,11.38%,42.37,2.10,157.94,-0.86%,1451923,207.64
"QS","QuantumScape Corporation","Consumer Cyclical","Auto Parts",15949.92,,,,,417.83,2.20%,-32.95%,28.70%,4.99%,15.07%,,,0.46%,49.55%,81.82%,29.74%,87.65%,-56.29%,,9.76%,15.47%,35.26%,9.36%,-16.95%,75.91%,-73.04%,115.02%,59.38,2.70,35.78,-3.06%,12353535,36.20
"QSI","Quantum-Si incorporated","Healthcare","Biotechnology",1056.46,,,,,11.70,16.40%,0.00%,42.50%,21.45%,,,,3.34%,-1.71%,-6.84%,-19.60%,,-20.79%,,5.09%,-2.33%,-5.99%,-23.65%,-15.22%,4.34%,-68.24%,6.86%,45.39,,7.94,-1.24%,556231,13.00
"QSR","Restaurant Brands International Inc.","Consumer Cyclical","Restaurants",18049.72,23.78,3.68%,26.30%,4.20%,311.00,0.50%,-9.84%,78.80%,-1.22%,2.50%,67.40%,31.10%,-0.95%,-5.49%,-10.09%,-15.11%,-3.97%,-5.84%,1.10,1.93%,-0.82%,-4.86%,-9.73%,-11.90%,2.86%,-18.69%,2.86%,44.10,2.30,57.83,0.50%,1129443,70.27
"QSY","WisdomTree U.S. Quality Shareholder Yield Fund","Financial","Exchange Traded Fund",,,1.56%,,,,,,,,,,,0.54%,2.97%,4.31%,7.50%,34.22%,28.63%,,0.45%,0.23%,2.31%,6.22%,-1.24%,6.50%,-1.24%,35.40%,55.56,,62.87,-0.92%,1873,
"QTEC","First Trust ETF - First Trust NASDAQ-100-Technology Sector Index Fund","Financial","Exchange Traded Fund",,,0.16%,,,,,,,,,,,0.50%,9.25%,13.90%,28.16%,40.75%,30.65%,,1.26%,3.68%,7.63%,15.47%,-0.59%,17.17%,-0.59%,42.94%,65.95,,179.50,-0.49%,61505,
"QTNT","Quotient Limited","Healthcare","Diagnostics & Research",213.31,,,7.30%,18.60%,101.39,1.30%,0.00%,88.30%,0.20%,5.65%,54.20%,,-4.07%,-26.64%,-25.35%,-48.42%,-64.13%,-59.31%,2.35,8.77%,-8.02%,-18.29%,-40.23%,-33.54%,9.18%,-71.81%,9.18%,37.46,1.70,2.14,0.94%,1145328,10.25
"QTRX","Quanterix Corporation","Healthcare","Medical Devices",1904.72,,,-1.20%,48.00%,36.52,3.30%,-10.21%,91.10%,1.25%,3.70%,56.90%,-45.70%,-2.06%,6.75%,17.10%,18.41%,13.25%,15.61%,1.44,5.53%,-6.93%,-1.93%,-13.41%,-18.89%,20.37%,-46.62%,23.37%,43.11,1.80,49.41,-8.09%,283918,76.40
"QTT","Qutoutiao Inc.","Communication Services","Internet Content & Information",270.48,,,,,299.55,10.34%,0.00%,6.10%,0.04%,2.47%,69.10%,-14.40%,-7.02%,-14.17%,-30.27%,-56.46%,-63.57%,-43.86%,,6.72%,-10.42%,-12.32%,-53.63%,-32.01%,3.35%,-83.87%,3.35%,37.24,2.00,0.91,1.95%,324402,1.01
"QTUM","Defiance Quantum ETF","Financial","Exchange Traded Fund",,,0.42%,,,,,,,,,,,0.21%,9.70%,17.20%,25.46%,51.84%,37.12%,,1.14%,3.50%,7.47%,14.52%,-1.12%,15.40%,-1.12%,52.73%,66.32,,56.51,-0.70%,68579,
"QTWO","Q2 Holdings, Inc.","Technology","Software - Application",5025.35,,,-31.50%,29.90%,56.56,0.80%,-34.06%,,-0.38%,6.08%,44.10%,-19.20%,-0.01%,8.82%,9.65%,-5.44%,-16.45%,-29.87%,1.44,3.57%,6.08%,6.19%,-11.03%,-2.56%,19.09%,-41.07%,19.09%,58.96,1.80,87.54,-1.35%,742591,114.46
"QUAD","Quad/Graphics, Inc.","Industrials","Specialty Business Services",225.76,,,31.00%,-8.60%,51.30,3.70%,0.59%,42.20%,-0.71%,5.59%,19.60%,1.40%,-7.97%,-4.72%,-8.80%,22.05%,36.95%,5.76%,1.97,4.76%,-1.51%,-0.73%,0.92%,-14.08%,10.79%,-33.81%,50.36%,47.72,3.00,4.21,4.21%,172190,
"QUAL","iShares MSCI USA Quality Factor ETF","Financial","Exchange Traded Fund",,,1.32%,,,,,,,,,,,0.69%,6.00%,6.17%,15.79%,29.36%,25.71%,,0.75%,1.53%,4.62%,10.41%,-1.06%,11.31%,-1.06%,31.57%,64.54,,144.92,-0.80%,1430803,
"QUBT","Quantum Computing, Inc.","Technology","Computer Hardware",216.74,,,,,29.16,29.79%,0.00%,3.40%,,2.15%,,,-1.33%,34.18%,14.33%,10.09%,116.64%,-47.41%,3.67,10.08%,19.35%,18.72%,2.24%,-18.43%,44.33%,-71.04%,123.38%,60.47,,7.26,-2.16%,3127891,11.00
