"Ticker","Company","Sector","Industry","Market Cap","P/E","Dividend Yield","EPS growth past 5 years","Sales growth past 5 years","Shares Outstanding","Insider Ownership","Insider Transactions","Institutional Ownership","Institutional Transactions","Float Short","Gross Margin","Operating Margin","Performance (Week)","Performance (Month)","Performance (Quarter)","Performance (Half Year)","Performance (Year)","Performance (YTD)","Beta","Volatility (Month)","20-Day Simple Moving Average","50-Day Simple Moving Average","200-Day Simple Moving Average","50-Day High","50-Day Low","52-Week High","52-Week Low","Relative Strength Index (14)","Analyst Recom","Price","Change","Volume","Target Price"
"WWR","Westwater Resources, Inc.","Basic Materials","Other Industrial Metals & Mining",113.60,,,64.50%,,35.17,0.50%,6.29%,11.10%,0.10%,6.97%,,,-9.52%,-4.72%,-7.18%,-17.81%,-36.54%,-34.48%,1.51,6.14%,-2.72%,-5.46%,-27.57%,-21.96%,7.21%,-71.44%,7.21%,43.90,,3.27,1.24%,721561,
"WWW","Wolverine World Wide, Inc.","Consumer Cyclical","Footwear & Accessories",2741.60,,1.19%,-27.90%,-7.80%,82.30,1.30%,-15.31%,93.40%,-1.16%,2.85%,42.50%,-3.50%,-0.92%,7.13%,-8.42%,-7.73%,16.43%,7.26%,1.85,3.15%,-3.12%,1.67%,-6.21%,-12.40%,14.02%,-25.46%,19.23%,46.73,1.80,33.35,-0.51%,467170,42.11
"WY","Weyerhaeuser Company","Real Estate","REIT - Specialty",28326.38,11.47,1.79%,8.60%,7.50%,750.11,0.20%,0.00%,84.80%,-0.51%,1.56%,40.40%,38.50%,3.07%,1.69%,12.64%,3.88%,33.70%,14.76%,1.76,2.97%,2.06%,4.20%,6.99%,-2.14%,13.57%,-7.44%,36.56%,56.18,1.90,38.04,0.26%,3152406,41.78
"WYNN","Wynn Resorts, Limited","Consumer Cyclical","Resorts & Casinos",10512.87,,,-64.60%,-12.50%,114.66,0.50%,-0.39%,68.70%,-1.84%,6.96%,31.60%,-13.80%,-4.13%,-0.51%,2.47%,-28.96%,-5.40%,-19.81%,2.41,3.91%,-2.53%,1.00%,-19.07%,-13.98%,15.48%,-36.95%,15.48%,46.28,2.10,90.71,0.25%,2601074,105.17
"WYY","WidePoint Corporation","Technology","Information Technology Services",41.59,4.21,,30.60%,20.50%,9.07,5.10%,0.87%,15.00%,0.15%,1.39%,15.10%,2.00%,-12.12%,-14.10%,-12.45%,-33.96%,-36.17%,-54.80%,0.98,4.75%,-14.72%,-15.94%,-41.23%,-29.12%,0.00%,-72.30%,0.00%,26.91,2.00,4.40,-3.72%,67604,14.00
"X","United States Steel Corporation","Basic Materials","Steel",6618.54,2.19,0.16%,12.00%,-3.40%,270.18,0.50%,-7.06%,69.80%,2.02%,18.09%,24.40%,20.70%,-8.75%,8.15%,-10.07%,1.42%,122.23%,44.84%,2.09,4.22%,-3.15%,3.90%,3.54%,-13.54%,19.96%,-19.79%,128.69%,48.43,2.80,24.52,0.95%,11997212,31.95
"XAIR","Beyond Air, Inc.","Healthcare","Medical Devices",280.35,,,-13.90%,,21.95,8.50%,31.57%,18.40%,-1.95%,8.57%,,,29.64%,46.71%,62.97%,177.43%,169.06%,170.59%,-0.49,9.59%,16.84%,20.14%,75.39%,-14.40%,49.59%,-14.40%,193.28%,60.29,1.60,13.55,-4.98%,501730,14.60
"XAR","SPDR S&P Aerospace & Defense ETF","Financial","Exchange Traded Fund",,,0.73%,,,,,,,,,,,-1.04%,-1.88%,1.58%,-1.87%,15.48%,5.71%,,1.26%,-2.60%,-1.82%,-4.72%,-5.60%,3.67%,-13.01%,14.63%,38.87,,119.02,-1.87%,61743,
"XBI","SPDR S&P Biotech ETF","Financial","Exchange Traded Fund",,,,,,,,,,,,,,-3.24%,-0.84%,0.07%,-3.51%,-1.70%,-13.18%,,2.24%,-3.89%,-3.98%,-8.18%,-9.55%,0.13%,-30.25%,3.12%,38.40,,121.92,-0.25%,6248783,
"XBIO","Xenetic Biosciences, Inc.","Healthcare","Biotechnology",18.72,,,45.40%,,10.16,7.50%,0.00%,3.10%,0.74%,,,,-14.97%,-19.32%,-55.63%,-25.65%,63.78%,-30.39%,2.51,5.36%,-12.67%,-22.64%,-36.31%,-44.15%,5.71%,-74.70%,75.10%,29.86,2.00,1.48,4.23%,220227,5.00
"XBIT","XBiotech Inc.","Healthcare","Biotechnology",406.70,,,21.40%,,30.34,12.90%,-7.95%,14.70%,2.42%,3.93%,63.40%,,-15.04%,-6.23%,-16.84%,-14.91%,-20.67%,-4.04%,1.52,4.26%,-14.19%,-11.36%,-16.70%,-23.07%,3.85%,-29.14%,3.85%,32.78,2.00,12.67,-2.09%,62832,
"XBJL","Innovator U.S. Equity Accelerated 9 Buffer ETF - July","Financial","Exchange Traded Fund",,,,,,,,,,,,,,0.20%,3.76%,3.20%,,,3.88%,,0.17%,1.30%,2.10%,2.56%,0.00%,4.69%,0.00%,5.29%,68.21,,26.76,0.00%,0,
"XBUY","Amplify International Online Retail ETF","Financial","Exchange Traded Fund",,,,,,,,,,,,,,-1.98%,-6.90%,-4.75%,-15.66%,-4.38%,-15.31%,,0.51%,-2.23%,-4.07%,-14.58%,-11.17%,0.30%,-30.43%,0.30%,38.83,,43.42,-0.09%,767,
"XCEM","Columbia EM Core ex-China ETF","Financial","Exchange Traded Fund",,,1.48%,,,,,,,,,,,-0.89%,-2.23%,2.06%,1.52%,16.88%,7.83%,,0.77%,-1.16%,-1.18%,-1.21%,-4.10%,1.93%,-5.62%,17.31%,42.21,,32.21,-0.49%,5343,
"XCUR","Exicure, Inc.","Healthcare","Biotechnology",59.04,,,3.30%,47.40%,88.04,0.10%,12.54%,34.20%,1.44%,2.69%,,,-41.25%,-44.24%,-42.78%,-59.38%,-56.42%,-62.82%,1.28,7.23%,-56.92%,-61.01%,-71.69%,-67.38%,-29.23%,-83.75%,-29.23%,12.36,1.70,0.46,-30.09%,3367744,6.75
"XDIV","Metaurus U.S. Equity Ex-Dividend Fund-Series 2027","Financial","Exchange Traded Fund",,,,,,,,,,,,,,0.87%,4.60%,6.66%,12.69%,35.58%,25.89%,,0.70%,1.61%,4.97%,10.81%,-0.36%,10.64%,-0.36%,35.86%,71.13,,106.00,0.08%,16,
"XDQQ","Innovator Growth-100 Accelerated ETF - Quarterly","Financial","Exchange Traded Fund",,,,,,,,,,,,,,1.10%,2.85%,4.54%,14.93%,,16.88%,,0.33%,1.18%,3.05%,7.39%,0.04%,9.04%,0.04%,19.11%,70.48,,30.31,0.06%,708,
"XDSQ","Innovator U.S. Equity Accelerated ETF - Quarterly","Financial","Exchange Traded Fund",,,,,,,,,,,,,,0.47%,1.82%,3.24%,9.09%,,11.41%,,0.15%,0.57%,1.84%,4.47%,-0.23%,6.11%,-0.23%,11.88%,65.64,,28.55,-0.05%,1140,
"XEL","Xcel Energy Inc.","Utilities","Utilities - Regulated Electric",34855.92,22.02,2.84%,7.60%,0.90%,539.00,0.20%,-10.13%,78.30%,-0.11%,1.00%,93.10%,16.80%,1.31%,-1.89%,-8.89%,-10.70%,-8.75%,-3.51%,0.37,1.76%,1.59%,1.55%,-2.27%,-5.97%,6.45%,-10.75%,13.75%,54.70,2.90,65.10,1.20%,2903444,71.14
"XELA","Exela Technologies, Inc.","Technology","Software - Application",255.79,,,,,150.66,22.26%,-1.22%,16.80%,-9.30%,8.41%,23.40%,3.10%,-11.88%,-15.06%,-37.33%,-13.50%,29.37%,13.17%,1.87,11.52%,-22.16%,-24.85%,-37.06%,-42.44%,-1.44%,-82.48%,33.88%,34.43,2.00,1.37,-2.84%,14280034,4.00
"XELB","Xcel Brands, Inc.","Consumer Cyclical","Apparel Manufacturing",30.09,,,-43.50%,1.20%,19.45,7.30%,0.00%,5.90%,-4.09%,0.32%,77.00%,-58.80%,-1.38%,4.38%,-10.06%,-39.92%,22.22%,18.18%,1.78,13.03%,-4.89%,-6.24%,-28.02%,-37.78%,16.67%,-66.27%,49.60%,46.41,3.00,1.40,-2.10%,64960,
"XENE","Xenon Pharmaceuticals Inc.","Healthcare","Biotechnology",1521.68,,,6.00%,15.60%,41.19,1.20%,-5.27%,68.00%,0.88%,4.67%,,,-7.60%,-3.53%,78.10%,52.74%,193.09%,90.38%,1.85,5.90%,-10.35%,7.43%,42.91%,-20.40%,97.84%,-20.40%,189.32%,41.71,1.30,28.99,-0.99%,688914,45.33
"XENT","Intersect ENT, Inc.","Healthcare","Medical Devices",906.77,,,-16.80%,5.50%,33.35,1.00%,0.00%,92.92%,13.59%,4.32%,70.70%,-66.00%,-0.11%,0.63%,-1.53%,50.22%,49.56%,18.34%,1.58,0.76%,0.38%,0.08%,18.93%,-1.06%,1.84%,-3.62%,70.54%,55.02,3.10,27.15,0.18%,376852,28.25
"XERS","Xeris Biopharma Holdings, Inc.","Healthcare","Biotechnology",289.69,,,,,66.50,1.90%,17.62%,25.40%,-1.10%,6.93%,66.50%,,14.90%,19.50%,8.64%,-31.12%,-48.04%,-51.42%,1.64,7.58%,11.36%,2.78%,-35.16%,-18.05%,28.25%,-71.41%,28.25%,54.80,1.70,2.27,-5.02%,2437002,6.31
"XES","SPDR S&P Oil & Gas Equipment & Services ETF","Financial","Exchange Traded Fund",,,,,,,,,,,,,,-7.83%,-15.14%,14.49%,-9.85%,40.35%,17.37%,,2.95%,-14.17%,-12.36%,-11.64%,-21.00%,3.38%,-27.22%,34.88%,27.24,,49.81,-5.36%,68324,
"XFINU","ExcelFin Acquisition Corp.","Financial","Shell Companies",,,,,,,,,,,,,,0.15%,,,,,0.60%,,,0.14%,0.14%,0.14%,-0.59%,0.90%,-0.59%,0.90%,,,10.09,0.00%,19600,
"XFLT","XAI Octagon Floating Rate & Alternative Income Term Trust","Financial","Closed-End Fund - Debt",163.68,,9.85%,,,18.33,4.23%,5.41%,5.47%,,,,,-2.61%,1.36%,0.79%,4.20%,21.66%,19.07%,,2.03%,-3.42%,-0.24%,-0.54%,-6.83%,5.60%,-9.95%,22.34%,41.05,,8.87,-0.67%,247317,
"XFOR","X4 Pharmaceuticals, Inc.","Healthcare","Biotechnology",115.20,,,15.90%,,26.61,3.10%,-9.10%,70.80%,-0.32%,0.99%,,,1.05%,-6.24%,1.05%,-39.11%,-28.74%,-25.19%,0.42,9.69%,-2.10%,-5.76%,-32.09%,-22.65%,13.81%,-55.34%,13.81%,45.13,1.60,4.78,-0.62%,114243,20.00
"XGN","Exagen Inc.","Healthcare","Diagnostics & Research",215.72,,,3.50%,68.90%,16.95,0.40%,-35.64%,76.90%,-1.51%,4.39%,59.70%,-43.70%,-12.62%,-2.39%,-12.25%,-8.24%,-17.73%,-7.20%,,7.03%,-2.02%,-6.43%,-18.82%,-18.79%,4.93%,-50.95%,19.51%,44.69,1.50,12.10,-1.22%,76234,24.40
"XHB","SPDR S&P Homebuilders ETF","Financial","Exchange Traded Fund",,,0.56%,,,,,,,,,,,3.74%,9.29%,10.04%,15.53%,47.64%,45.49%,,1.51%,5.24%,9.75%,14.68%,-0.19%,18.39%,-0.19%,50.82%,75.28,,84.05,0.23%,1891778,
"XHE","SPDR S&P Health Care Equipment ETF","Financial","Exchange Traded Fund",,,,,,,,,,,,,,-2.68%,-2.74%,-2.16%,2.14%,16.75%,7.32%,,1.35%,-3.84%,-3.70%,-2.08%,-8.03%,0.26%,-8.94%,16.96%,36.97,,121.90,-0.22%,37111,
"XHR","Xenia Hotels & Resorts, Inc.","Real Estate","REIT - Hotel & Motel",2035.76,,,-30.70%,-17.60%,113.81,0.80%,-23.60%,86.10%,-3.31%,2.50%,51.00%,-22.40%,-4.28%,0.17%,7.61%,-3.39%,33.97%,16.25%,1.57,3.03%,-6.56%,-4.73%,-6.71%,-15.68%,3.80%,-19.56%,33.51%,36.86,2.30,17.21,-2.60%,635700,21.00
"XHS","SPDR Series Trust - SPDR S&P Health Care Services ETF","Financial","Exchange Traded Fund",,,0.19%,,,,,,,,,,,-2.16%,3.10%,0.88%,-2.40%,22.70%,11.54%,,1.17%,-1.91%,-0.21%,-2.41%,-5.35%,5.53%,-8.53%,22.47%,42.85,,106.16,-1.65%,15999,
"XIN","Xinyuan Real Estate Co., Ltd.","Real Estate","Real Estate - Development",66.30,3.81,9.80%,15.70%,22.00%,26.79,,,4.00%,-0.46%,,15.20%,7.80%,-4.67%,-9.73%,-48.48%,-58.02%,-49.75%,-53.64%,1.39,4.77%,-17.47%,-35.06%,-59.03%,-60.59%,-9.43%,-77.80%,-9.43%,20.96,2.00,0.91,-10.31%,276877,
"XITK","SPDR FactSet Innovative Technology ETF","Financial","Exchange Traded Fund",,,0.06%,,,,,,,,,,,-2.09%,-3.52%,6.36%,11.37%,24.21%,4.12%,,1.47%,-3.65%,-1.81%,0.03%,-6.06%,6.15%,-16.56%,22.87%,41.16,,221.46,-1.11%,6395,
"XL","XL Fleet Corp.","Consumer Cyclical","Auto Parts",668.25,,,,,139.24,0.10%,0.00%,17.00%,0.61%,11.46%,12.10%,,-15.62%,-15.62%,-19.52%,-31.39%,-55.11%,-80.19%,,6.09%,-10.93%,-15.80%,-40.70%,-30.57%,3.66%,-86.26%,3.66%,36.31,3.00,4.81,2.34%,1683946,6.00
"XLB","Materials Select Sector SPDR Fund","Financial","Exchange Traded Fund",,,,,,,,,,,,,,-1.07%,3.83%,5.60%,2.16%,27.24%,22.21%,,1.04%,1.01%,4.97%,6.98%,-2.06%,12.69%,-2.06%,28.36%,59.65,,88.31,-0.18%,5062434,
"XLC","Communication Services Select Sector SPDR Fund","Financial","Exchange Traded Fund",,,0.63%,,,,,,,,,,,-0.12%,-2.34%,-3.35%,4.03%,25.64%,18.49%,,1.10%,-1.15%,-1.82%,0.79%,-6.53%,1.21%,-7.72%,25.93%,41.51,,79.69,-0.34%,6817074,
"XLE","Energy Select Sector SPDR Fund","Financial","Exchange Traded Fund",,,,,,,,,,,,,,-1.39%,-2.74%,23.97%,9.07%,60.62%,50.11%,,1.79%,-5.66%,-0.72%,6.06%,-7.98%,17.65%,-7.98%,57.05%,37.37,,54.67,-3.90%,45434797,
"XLF","Financial Select Sector SPDR Fund","Financial","Exchange Traded Fund",,,,,,,,,,,,,,-1.52%,-1.94%,4.67%,4.98%,44.35%,33.82%,,1.11%,-2.86%,-0.11%,6.19%,-4.50%,8.30%,-4.50%,44.39%,38.86,,39.02,-1.09%,71418308,
"XLG","Invesco S&P 500 Top 50 ETF","Financial","Exchange Traded Fund",,,,,,,,,,,,,,2.06%,5.30%,7.48%,18.27%,34.99%,28.42%,,0.78%,2.19%,5.74%,13.15%,0.05%,12.30%,0.05%,36.56%,72.31,,366.86,0.14%,39836,
"XLI","Industrial Select Sector SPDR Fund","Financial","Exchange Traded Fund",,,,,,,,,,,,,,0.19%,1.96%,3.54%,3.12%,21.82%,20.00%,,0.88%,0.07%,2.89%,4.58%,-1.78%,8.46%,-1.78%,25.11%,54.80,,105.73,-0.50%,8935576,
"XLK","Technology Select Sector SPDR Fund","Financial","Exchange Traded Fund",,,,,,,,,,,,,,2.89%,7.40%,9.20%,24.88%,41.27%,30.80%,,1.07%,4.26%,8.32%,16.81%,0.59%,16.63%,0.59%,43.91%,74.41,,171.31,0.73%,8852815,
"XLNX","Xilinx, Inc.","Technology","Semiconductors",53391.18,68.73,0.67%,5.00%,7.30%,247.76,0.20%,-6.61%,82.00%,1.42%,4.38%,67.30%,24.00%,5.65%,29.47%,52.89%,79.60%,70.88%,55.58%,1.03,3.68%,12.44%,27.65%,54.34%,-1.36%,50.11%,-1.36%,97.49%,77.20,2.90,220.87,0.14%,1661599,192.00
"XLO","Xilio Therapeutics, Inc.","Healthcare","Biotechnology",,,,,,,,,,,,,,2.27%,,,,,51.81%,,,9.56%,9.56%,9.56%,-18.57%,52.85%,-18.57%,52.85%,,,22.76,-6.30%,79928,
"XLP","Consumer Staples Select Sector SPDR Fund","Financial","Exchange Traded Fund",,,,,,,,,,,,,,-0.73%,2.09%,-0.62%,1.82%,8.35%,7.21%,,0.76%,-0.17%,1.30%,3.16%,-1.81%,5.46%,-1.81%,14.38%,51.09,,72.05,-0.36%,11923464,
"XLRE","The Real Estate Select Sector SPDR Fund","Financial","Exchange Traded Fund",,,3.01%,,,,,,,,,,,0.62%,2.69%,3.13%,14.48%,30.54%,32.58%,,1.19%,0.08%,2.95%,9.83%,-1.31%,9.69%,-1.31%,39.13%,56.63,,48.21,-0.54%,5099195,
"XLRN","Acceleron Pharma Inc.","Healthcare","Biotechnology",10992.82,,,-8.80%,38.60%,60.94,0.20%,-53.90%,92.70%,3.08%,3.50%,,,3.68%,4.16%,47.11%,38.56%,64.45%,40.44%,0.11,0.60%,2.60%,6.63%,30.08%,-5.92%,38.19%,-5.92%,65.66%,71.18,1.90,178.75,-0.52%,7613766,179.10
"XLSR","SPDR SSGA U.S. Sector Rotation ETF","Financial","Exchange Traded Fund",,,0.89%,,,,,,,,,,,0.67%,2.71%,3.25%,9.45%,22.61%,17.39%,,0.52%,0.82%,3.04%,7.31%,-0.88%,8.04%,-0.88%,23.43%,61.20,,47.31,-0.15%,44522,
"XLU","Utilities Select Sector SPDR Fund","Financial","Exchange Traded Fund",,,,,,,,,,,,,,0.34%,0.01%,-4.30%,1.15%,4.29%,6.73%,,1.10%,0.46%,1.71%,3.00%,-3.10%,6.20%,-3.95%,15.50%,54.94,,67.30,0.57%,10302879,
"XLV","Health Care Select Sector SPDR Fund","Financial","Exchange Traded Fund",,,,,,,,,,,,,,0.47%,2.43%,-1.71%,7.57%,22.59%,17.93%,,1.02%,-0.24%,1.59%,5.87%,-1.75%,6.80%,-2.97%,23.30%,52.64,,132.97,-0.61%,10138493,
"XLY","Consumer Discretionary Select Sector SPDR Fund","Financial","Exchange Traded Fund",,,,,,,,,,,,,,3.64%,10.42%,18.52%,24.89%,36.93%,30.93%,,1.54%,3.72%,10.15%,18.23%,-0.60%,19.19%,-0.60%,41.28%,72.77,,211.42,0.43%,7494243,
"XM","Qualtrics International Inc.","Technology","Software - Application",19605.18,,,,,515.21,28.30%,-0.00%,65.30%,-0.14%,3.91%,74.80%,-78.00%,-10.49%,-19.75%,-20.14%,6.61%,,-22.02%,,4.73%,-15.29%,-18.08%,-9.26%,-26.82%,1.59%,-37.36%,22.21%,27.70,1.90,35.88,1.13%,1771412,54.36
"XME","SPDR S&P Metals and Mining ETF","Financial","Exchange Traded Fund",,,,,,,,,,,,,,-4.94%,-0.07%,7.35%,0.29%,58.25%,33.64%,,2.63%,-2.64%,0.14%,3.27%,-7.91%,10.63%,-8.21%,58.33%,45.27,,43.92,-1.72%,5850107,
"XMHQ","Invesco S&P MidCap Quality ETF","Financial","Exchange Traded Fund",,,1.03%,,,,,,,,,,,0.02%,3.41%,7.46%,7.16%,32.98%,23.31%,,1.08%,0.38%,3.60%,5.95%,-2.43%,10.14%,-2.43%,32.69%,54.91,,82.12,-0.64%,10096,
"XMLV","Invesco S&P MidCap Low Volatility ETF","Financial","Exchange Traded Fund",,,1.07%,,,,,,,,,,,0.42%,2.88%,3.57%,5.20%,24.98%,18.10%,,0.79%,1.16%,3.89%,5.68%,-1.06%,8.60%,-1.06%,25.67%,64.12,,56.80,-0.05%,63466,
"XMMO","Invesco S&P MidCap Momentum ETF","Financial","Exchange Traded Fund",,,0.33%,,,,,,,,,,,-0.07%,6.94%,13.52%,17.25%,34.59%,21.83%,,1.27%,1.29%,6.42%,11.17%,-2.11%,14.44%,-2.11%,34.31%,61.33,,95.12,-0.25%,27398,
"XMPT","VanEck Vectors CEF Municipal Income ETF","Financial","Exchange Traded Fund",,,3.78%,,,,,,,,,,,-0.34%,1.00%,-3.42%,0.14%,6.72%,3.05%,,0.59%,0.33%,-0.31%,-0.30%,-3.39%,2.34%,-4.12%,6.39%,49.40,,29.32,-0.20%,17676,
"XMTR","Xometry, Inc.","Industrials","Specialty Industrial Machinery",2030.81,,,,,43.96,4.50%,0.00%,65.50%,2.54%,9.38%,24.10%,-24.20%,25.58%,-5.22%,-14.61%,,,-34.17%,,8.70%,4.46%,-3.36%,-15.39%,-22.91%,32.91%,-44.29%,32.91%,51.30,2.00,54.36,-5.51%,233574,75.67
"XMVM","Invesco S&P MidCap Value with Momentum ETF","Financial","Exchange Traded Fund",,,0.93%,,,,,,,,,,,0.16%,4.77%,8.33%,5.69%,45.94%,35.18%,,1.22%,1.00%,4.46%,7.29%,-1.94%,12.22%,-1.94%,45.77%,56.60,,48.91,-1.09%,21827,
"XNCR","Xencor, Inc.","Healthcare","Biotechnology",2213.02,,,-21.90%,34.60%,58.35,0.20%,0.00%,,-0.66%,3.33%,,-38.10%,-6.57%,-3.27%,16.48%,-7.92%,-9.19%,-15.26%,0.72,3.69%,-6.73%,-0.44%,-4.72%,-15.48%,15.06%,-36.82%,22.38%,41.56,1.80,36.86,-0.30%,152416,54.18
"XNET","Xunlei Limited","Communication Services","Advertising Agencies",171.74,18.32,,4.40%,12.30%,66.96,12.59%,0.00%,14.70%,1.12%,2.54%,53.00%,0.70%,-8.08%,-13.06%,-16.51%,-38.24%,0.74%,-5.54%,1.49,6.32%,-7.55%,-7.44%,-41.48%,-20.88%,1.12%,-75.76%,3.82%,41.15,,2.72,-0.37%,244386,
"XNTK","SPDR NYSE Technology ETF","Financial","Exchange Traded Fund",,,0.27%,,,,,,,,,,,1.89%,5.35%,12.04%,21.25%,38.56%,23.67%,,1.01%,3.00%,6.44%,12.67%,-0.28%,14.52%,-0.28%,39.44%,64.99,,175.22,0.24%,21844,
"XOM","Exxon Mobil Corporation","Energy","Oil & Gas Integrated",271364.72,,5.47%,-27.50%,-5.70%,4276.00,0.12%,0.10%,53.40%,-0.33%,0.94%,30.80%,-5.00%,-1.09%,-0.38%,20.61%,7.96%,70.95%,54.32%,1.34,1.70%,-6.06%,-1.09%,3.21%,-8.60%,14.56%,-8.60%,65.95%,38.53,2.70,60.67,-4.62%,31996677,70.91
"XOMA","XOMA Corporation","Healthcare","Biotechnology",269.47,,,17.30%,-11.90%,11.31,0.20%,-28.60%,60.20%,0.70%,2.93%,,36.00%,-7.33%,0.13%,-10.11%,-23.54%,-25.12%,-45.82%,0.77,5.21%,-10.74%,-8.99%,-28.55%,-18.76%,9.36%,-51.30%,9.36%,36.17,2.50,22.56,-5.65%,20201,62.50
"XOMAO","XOMA Corporation","Healthcare","Biotechnology",,,7.95%,,,,,,,,0.00%,,,0.02%,0.90%,1.56%,7.95%,,6.46%,,0.55%,0.49%,-0.17%,3.31%,-2.78%,2.26%,-6.08%,9.15%,53.06,,26.25,-0.09%,4928,62.50
"XONE","The ExOne Company","Industrials","Specialty Industrial Machinery",597.01,,,13.70%,8.00%,22.03,2.00%,-14.93%,50.10%,21.63%,5.05%,22.00%,-27.80%,-1.73%,16.24%,10.15%,38.92%,152.36%,181.35%,1.32,4.42%,9.81%,12.33%,4.79%,-7.55%,23.64%,-59.84%,190.22%,61.99,3.00,26.70,0.00%,0,25.50
"XOP","SPDR S&P Oil & Gas Exploration & Production ETF","Financial","Exchange Traded Fund",,,,,,,,,,,,,,-3.44%,-3.71%,42.08%,20.03%,102.53%,77.71%,,3.06%,-8.43%,-2.63%,11.13%,-12.48%,19.24%,-12.48%,95.89%,37.00,,98.77,-4.99%,12022400,
"XOS","Xos, Inc.","Industrials","Farm & Heavy Construction Machinery",759.73,,,,,162.19,61.60%,0.00%,19.30%,2.85%,2.29%,9.70%,,-14.29%,-3.18%,-43.58%,-56.84%,,-57.70%,,7.72%,-8.85%,-15.95%,-50.36%,-48.46%,6.10%,-72.81%,6.10%,39.18,2.00,4.35,2.11%,522333,13.00
"XOSWW","Xos, Inc.","Industrials","Farm & Heavy Construction Machinery",,,,,,,,,,,,,,-12.61%,-4.90%,2.11%,-28.15%,,-34.90%,,15.05%,-10.44%,-12.99%,-44.72%,-36.81%,12.35%,-80.00%,12.35%,38.43,,0.91,-6.19%,51452,
"XOUT","GraniteShares XOUT U.S. Large Cap ETF","Financial","Exchange Traded Fund",,,0.35%,,,,,,,,,,,2.35%,5.77%,6.84%,18.74%,34.53%,26.02%,,0.87%,2.56%,5.97%,12.79%,0.05%,13.90%,0.05%,35.26%,72.09,,45.50,0.16%,6554,
"XP","XP Inc.","Financial","Capital Markets",16397.75,28.22,,,,559.06,47.82%,0.00%,49.30%,-0.10%,8.28%,,30.70%,-14.21%,-18.87%,-35.38%,-28.02%,-26.11%,-26.52%,,4.81%,-10.48%,-21.73%,-28.47%,-39.82%,2.80%,-43.95%,2.80%,33.46,2.50,29.75,2.06%,4712481,51.77
"XPDI","Power & Digital Infrastructure Acquisition Corp.","Financial","Shell Companies",566.89,,,,,43.12,,,63.00%,4.86%,2.98%,,,7.21%,25.96%,34.40%,40.26%,,36.93%,,6.65%,9.80%,25.93%,37.38%,0.56%,42.77%,0.56%,47.33%,68.14,,14.32,3.54%,1977889,
"XPDIU","Power & Digital Infrastructure Acquisition Corp.","Financial","Shell Companies",,,,,,,,,95.78%,,,,,-2.07%,24.91%,35.93%,45.67%,,27.30%,,5.37%,11.71%,29.07%,44.83%,-2.85%,49.45%,-2.85%,58.90%,64.73,,15.70,7.24%,10788,
"XPEL","XPEL, Inc.","Consumer Cyclical","Auto Parts",2079.75,66.47,,61.50%,30.80%,27.61,17.00%,-30.17%,35.90%,2.19%,5.68%,35.30%,16.40%,7.51%,-1.57%,8.54%,-1.39%,105.62%,46.84%,1.47,5.13%,0.59%,-1.28%,3.69%,-12.17%,12.60%,-27.20%,120.99%,51.11,2.00,75.60,-0.15%,152426,110.00
"XPER","Xperi Holding Corporation","Technology","Semiconductor Equipment & Materials",1998.65,15.58,1.04%,-4.90%,26.70%,104.85,1.90%,-0.35%,91.70%,-1.19%,3.40%,89.00%,19.10%,1.10%,5.46%,-7.20%,-7.52%,5.75%,-7.56%,0.72,2.88%,2.31%,1.39%,-8.10%,-7.15%,9.47%,-23.77%,9.47%,52.92,2.00,19.08,-1.24%,219218,27.33
"XPEV","XPeng Inc.","Consumer Cyclical","Auto Manufacturers",39659.06,,,,,796.19,8.93%,0.00%,32.50%,1.45%,2.58%,10.50%,-45.10%,-0.65%,10.08%,22.18%,65.40%,12.07%,10.37%,,5.44%,0.20%,12.93%,23.18%,-6.96%,39.89%,-37.05%,106.29%,54.46,1.80,46.89,-0.80%,7613536,55.46
"XPH","SPDR S&P Pharmaceuticals ETF","Financial","Exchange Traded Fund",,,,,,,,,,,,,,-5.36%,0.02%,-1.51%,-4.33%,0.29%,-7.47%,,1.63%,-2.89%,-0.46%,-4.44%,-8.48%,4.36%,-14.54%,4.36%,41.15,,48.13,-0.08%,29961,
"XPL","Solitario Zinc Corp.","Basic Materials","Other Industrial Metals & Mining",28.70,,,28.70%,,58.49,16.18%,0.00%,8.70%,-0.82%,1.80%,,,-6.69%,-12.55%,-3.41%,-27.97%,19.75%,-12.75%,1.49,4.27%,-7.57%,-9.56%,-27.24%,-23.43%,2.08%,-60.80%,20.99%,34.37,,0.49,-0.12%,123250,0.90
"XPO","XPO Logistics, Inc.","Industrials","Integrated Freight & Logistics",8435.53,23.21,,17.90%,16.30%,112.00,13.60%,-18.01%,90.50%,-2.93%,1.85%,46.90%,,-0.05%,-7.81%,-9.65%,-7.57%,24.81%,10.47%,2.06,3.01%,-3.34%,-3.28%,-1.86%,-10.48%,7.32%,-13.22%,35.16%,46.40,1.80,78.78,2.83%,2621296,103.48
"XPOA","DPCM Capital, Inc.","Financial","Shell Companies",369.77,,,,,37.50,0.41%,0.00%,82.20%,1.13%,0.57%,,,0.20%,0.41%,1.55%,0.00%,,-5.38%,,0.24%,0.23%,0.50%,-1.06%,-0.20%,1.34%,-17.64%,2.07%,60.69,,9.85,0.00%,176340,
